DEPTH(TVD),BDCFM,DTCR,Por,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
3423,2.3518,81.4351789,0.18796976,93.06296558,1,0.215281024,0.596749275,0,0,0,0.18796976
3423.1,2.3718,81.29149627,0.181633038,68.35926968,1,0.228358868,0.590008135,0,0,0,0.181633038
3423.2,2.3859,81.1083738,0.173760159,46.61912186,1,0.255263468,0.570976432,0,0,0,0.173760159
3423.3,2.39,80.90981682,0.166817388,32.66385873,1,0.29801483,0.535167823,0,0,0,0.166817388
3423.4,2.39,80.71004504,0.163868314,27.9404037,1,0.328502997,0.507628748,0,0,0,0.163868314
3423.5,2.3841,80.52171401,0.168264744,35.39671986,1,0.311687432,0.520047865,0,0,0,0.168264744
3423.6,2.3682,80.34747057,0.173261528,44.59908638,1,0.308190922,0.51854755,0,0,0,0.173261528
3423.7,2.36,80.19098394,0.174888573,48.23867419,1,0.311091048,0.51402032,0,0,0,0.174888573
3423.8,2.36,80.0455762,0.178619497,58.59225415,1,0.273395722,0.54798474,0,0,0,0.178619497
3423.9,2.36,79.90149865,0.182047709,68.83670858,1,0.245378959,0.572573332,0,0,0,0.182047709
3424,2.3541,79.74288246,0.184827755,79.20905946,1,0.245999652,0.569172534,0,0,0,0.184827755
3424.1,2.3559,79.55442342,0.182870332,72.34357617,1,0.269352689,0.547776997,0,0,0,0.182870332
3424.2,2.36,79.33571989,0.178666152,58.33264083,1,0.300026424,0.521307465,0,0,0,0.178666152
3424.3,2.3659,79.06601682,0.174642743,47.95413304,1,0.319342079,0.506015178,0,0,0,0.174642743
3424.4,2.3759,78.74922671,0.170339309,38.68687613,1,0.334107915,0.495552835,0,0,0,0.170339309
3424.5,2.3859,78.40121944,0.165791465,30.94701192,1,0.356982969,0.477225607,0,0,0,0.165791465
3424.6,2.39,78.01910024,0.164304987,28.5506972,1,0.370750833,0.46494418,0,0,0,0.164304987
3424.7,2.39,77.62160645,0.165307096,30.00837289,1,0.368366944,0.46632596,0,0,0,0.165307096
3424.8,2.3959,77.22326939,0.162049066,25.83040193,1,0.364420132,0.472938855,0.000591976,0,0,0.162049066
3424.9,2.4236,76.84560766,0.146918885,13.82816436,1,0.373446101,0.476365878,0.003269219,0,0,0.146918885
3425,2.4754,76.49996473,0.1176155,4.0282516,1,0.42375658,0.456642003,0.00198596,0,0,0.1176155
3425.1,2.5354,76.18780135,0.084508055,0.738473097,1,0.508003031,0.407488873,9.02E-15,0,0,0.084508055
3425.2,2.5836,75.92896139,0.062469349,0.196846193,1,0.565305875,0.355882975,0.016341779,0,0,0.062469349
3425.3,2.6059,75.71440273,0.052396578,0.112821122,1,0.582432277,0.319268008,0.045903088,0,0,0.052396578
3425.4,2.61,75.53402497,0.048443454,0.091700757,1,0.589382076,0.292930783,0.069243644,0,0,0.048443454
3425.5,2.6041,75.38778218,0.049913938,0.098957808,1,0.601308005,0.270360853,0.078417182,0,0,0.049913938
3425.6,2.5941,75.2595926,0.05290232,0.1143918,1,0.631757166,0.255175198,0.060165298,0,0,0.05290232
3425.7,2.5841,75.13808268,0.050695067,0.103259176,1,0.712597191,0.217585754,0.01912199,0,0,0.050695067
3425.8,2.5741,75.00980237,0.051268722,0.106008566,1,0.754120876,0.194610382,0,0,0,0.051268722
3425.9,2.5641,74.86859989,0.055673521,0.131715669,1,0.735848052,0.208478446,0,0,0,0.055673521
3426,2.56,74.71150914,0.057824633,0.145794156,1,0.715058094,0.227117256,0,0,0,0.057824633
3426.1,2.56,74.5429446,0.057057016,0.140466103,1,0.707403817,0.235539144,0,0,0,0.057057016
3426.2,2.56,74.37540702,0.055421098,0.129491808,1,0.709158643,0.235420263,0,0,0,0.055421098
3426.3,2.5659,74.22412029,0.052140108,0.110654269,1,0.693044382,0.254815475,0,0,0,0.052140108
3426.4,2.5759,74.11440293,0.051318291,0.105686853,1,0.650200632,0.298481046,0,0,0,0.051318291
3426.5,2.5859,74.05274599,0.054357876,0.123321624,1,0.603970361,0.341671794,0,0,0,0.054357876
3426.6,2.584074759,74.0644668,0.061196592,0.176162848,1,0.581536901,0.344521438,0.01274507,0,0,0.061196592
3426.7,2.574048234,74.16668132,0.067035004,0.231059641,1,0.568223387,0.345215752,0.019525793,0,0,0.067035004
3426.8,2.558152714,74.33914647,0.074249739,0.337775536,1,0.551902821,0.365975443,0.007871948,0,0,0.074249739
3426.9,2.5382,74.59098606,0.083059219,0.519313858,1,0.547501994,0.369118573,0.000320203,0,0,0.083059219
3427,2.53,74.90555895,0.085109885,0.564461188,1,0.560450293,0.354439828,0,0,0,0.085109885
3427.1,2.5241,75.25243757,0.084708508,0.552611721,1,0.584904399,0.330387085,0,0,0,0.084708508
3427.2,2.52,75.61936607,0.08457508,0.548955203,1,0.605511545,0.309913373,0,0,0,0.08457508
3427.3,2.52,75.98390774,0.085036244,0.561838692,1,0.597014667,0.317949087,0,0,0,0.085036244
3427.4,2.5141,76.33443935,0.089297237,0.701502212,1,0.563404836,0.347297958,0,0,0,0.089297237
3427.5,2.51,76.6521269,0.093388658,0.8511272,1,0.535459412,0.371151949,0,0,0,0.093388658
3427.6,2.5159,76.93636245,0.092210706,0.804748384,1,0.534605307,0.373183965,0,0,0,0.092210706
3427.7,2.52,77.19778488,0.089870484,0.713916454,1,0.557178632,0.352950866,0,0,0,0.089870484
3427.8,2.5141,77.43361543,0.091084791,0.759786201,1,0.580300392,0.328614807,0,0,0,0.091084791
3427.9,2.4982,77.65391765,0.098881091,1.155246284,1,0.573532349,0.327586615,0,0,0,0.098881091
3428,2.4782,77.86719777,0.109336074,1.926393227,1,0.549935052,0.340728974,0,0,0,0.109336074
3428.1,2.4582,78.075017,0.11910782,3.120572456,1,0.538484833,0.342407388,0,0,0,0.11910782
3428.2,2.4441,78.28065598,0.127239167,4.613705215,1,0.528732566,0.344028267,0,0,0,0.127239167
3428.3,2.4459,78.48510951,0.132178088,5.828313097,1,0.490467493,0.377354419,0,0,0,0.132178088
3428.4,2.4559,78.68542425,0.134889098,6.652775698,1,0.431442293,0.433668609,0,0,0,0.134889098
3428.5,2.4659,78.8803996,0.132335367,5.914345556,1,0.414169049,0.453495584,0,0,0,0.132335367
3428.6,2.47,79.06929794,0.126896216,4.506169924,1,0.436759031,0.436344753,0,0,0,0.126896216
3428.7,2.47,79.25059607,0.123150633,3.721568052,1,0.470389495,0.406459872,0,0,0,0.123150633
3428.8,2.4641,79.42662949,0.121987791,3.50508809,1,0.508953436,0.369058773,0,0,0,0.121987791
3428.9,2.4482,79.59840893,0.127186198,4.638122674,1,0.51465146,0.358162283,0,0,0,0.127186198
3429,2.4341,79.76332642,0.13312076,6.113239456,1,0.509447127,0.357432072,0,0,0,0.13312076
3429.1,2.4241,79.92016996,0.13711205,7.452634365,1,0.501505802,0.361382148,0,0,0,0.13711205
3429.2,2.4141,80.06479068,0.141346204,9.199939084,1,0.479397838,0.379255958,0,0,0,0.141346204
3429.3,2.3982,80.18583031,0.147982301,12.96095048,1,0.451094909,0.40092279,0,0,0,0.147982301
3429.4,2.3782,80.28114301,0.158947784,22.93502706,1,0.402249285,0.438802872,0,0,0,0.158947784
3429.5,2.3641,80.34039073,0.168654429,35.99156936,1,0.361218598,0.470126932,0,0,0,0.168654429
3429.6,2.3659,80.34929018,0.170373995,38.62176481,1,0.350608752,0.479017312,0,0,0,0.170373995
3429.7,2.393693827,80.31361416,0.163772344,28.57893251,1,0.331676145,0.504551492,0,0,0,0.163772344
3429.8,2.439878466,80.22107076,0.154689504,18.13127425,1,0.303023271,0.542287125,0,0,0,0.154689504
3429.9,2.496,80.06631095,0.13986926,9.471467429,1,0.31093008,0.50229538,0.046905228,0,0,0.13986926
3430,2.537930073,79.86518361,0.123174223,3.990670808,1,0.353662921,0.41858907,0.104573778,0,0,0.123174223
3430.1,2.561849717,79.60713024,0.106639955,1.797953962,1,0.397321146,0.366593349,0.129445539,0,0,0.106639955
3430.2,2.5759,79.29464104,0.092137938,0.837056162,1,0.440495458,0.344752839,0.122613757,0,0,0.092137938
3430.3,2.5859,78.94504267,0.080725824,0.469440516,1,0.48958369,0.33284781,0.096842664,0,0,0.080725824
3430.4,2.5959,78.55369814,0.072349198,0.303616602,1,0.529739335,0.322328817,0.075582666,0,0,0.072349198
3430.5,2.6,78.13327357,0.067390636,0.235149406,1,0.570919334,0.312430221,0.049259808,0,0,0.067390636
3430.6,2.6,77.69988619,0.064631115,0.20452847,1,0.602122581,0.314031436,0.019214876,0,0,0.064631115
3430.7,2.6,77.26593348,0.060940549,0.171279504,1,0.623554023,0.312233813,0.003271676,0,0,0.060940549
3430.8,2.6,76.84870514,0.055654803,0.132142729,1,0.643802623,0.300542618,0,0,0,0.055654803
3430.9,2.606,76.4564534,0.04850959,0.093729096,1,0.65372752,0.29776288,0,0,0,0.04850959
3431,2.615977286,76.12240905,0.041441376,0.065513584,1,0.65456508,0.30399352,0,0,0,0.041441376
3431.1,2.614074737,75.84818949,0.039582179,0.059048702,1,0.658994769,0.301423061,0,0,0,0.039582179
3431.2,2.6041,75.62230008,0.041931254,0.066507255,1,0.670763822,0.287304954,0,0,0,0.041931254
3431.3,2.5941,75.46976018,0.045966673,0.081504869,1,0.671742944,0.282290389,0,0,0,0.045966673
3431.4,2.5782,75.37412973,0.057938253,0.158831714,1,0.634735847,0.307325849,0,0,0,0.057938253
3431.5,2.5641,75.31599173,0.072768279,0.32124306,1,0.565900297,0.337768302,0.023563101,0,0,0.072768279
3431.6,2.56,75.29043851,0.081044999,0.463861007,1,0.515904315,0.352275931,0.050774775,0,0,0.081044999
3431.7,2.56,75.27608665,0.082253985,0.489435754,1,0.51419173,0.359998219,0.043556068,0,0,0.082253985
3431.8,2.554025117,75.25849795,0.082952815,0.507057332,1,0.528245831,0.368688072,0.020113267,0,0,0.082952815
3431.9,2.55,75.22091738,0.083274146,0.51467156,1,0.53627938,0.37500954,0.005436955,0,0,0.083274146
3432,2.55,75.16155643,0.081469047,0.471378536,1,0.56160611,0.356273265,0.000651639,0,0,0.081469047
3432.1,2.55,75.08157088,0.081289324,0.466615543,1,0.5665081,0.352202617,2.85E-15,0,0,0.081289324
3432.2,2.55,74.99209987,0.082477751,0.494819171,1,0.543812616,0.373709612,0,0,0,0.082477751
3432.3,2.55,74.91354091,0.081631972,0.475018229,1,0.535567539,0.382800504,0,0,0,0.081631972
3432.4,2.5559,74.87034306,0.072056655,0.315181647,1,0.56449391,0.363449489,0,0,0,0.072056655
3432.5,2.5718,74.90702842,0.060098064,0.168220225,1,0.591416319,0.348485638,0,0,0,0.060098064
3432.6,2.5918,75.03096018,0.053308643,0.117260175,1,0.596091299,0.350600052,0,0,0,0.053308643
3432.7,2.6,75.27128266,0.051164796,0.104799938,1,0.599590011,0.34117426,0.00807094,0,0,0.051164796
3432.8,2.594078327,75.65298559,0.054796037,0.126984985,1,0.60041165,0.326335469,0.018456864,0,0,0.054796037
3432.9,2.584025522,76.14171797,0.065252598,0.220950122,1,0.566423541,0.318575056,0.049748778,0,0,0.065252598
3433,2.58,76.73065976,0.073168988,0.31361316,1,0.54362466,0.31547574,0.0677306,0,0,0.073168988
3433.1,2.58,77.37269861,0.07412075,0.327088076,1,0.573635004,0.308387624,0.043856606,0,0,0.07412075
3433.2,2.585926073,78.01587229,0.069683137,0.265796751,1,0.628852312,0.289978366,0.011486192,0,0,0.069683137
3433.3,2.59,78.60049559,0.064880096,0.207600893,1,0.676097524,0.259022455,0,0,0,0.064880096
3433.4,2.59,79.05789497,0.062570239,0.184532905,1,0.685497013,0.251932771,0,0,0,0.062570239
3433.5,2.59,79.37897196,0.061060917,0.17125938,1,0.693919779,0.245019321,0,0,0,0.061060917
3433.6,2.5841,79.46369685,0.059443408,0.158076145,1,0.711863793,0.228692831,0,0,0,0.059443408
3433.7,2.5741,79.29715109,0.058601116,0.151494737,1,0.725822731,0.215576155,0,0,0,0.058601116
3433.8,2.564078921,78.94153497,0.059007857,0.15461161,1,0.735732288,0.205259833,0,0,0,0.059007857
3433.9,2.56,78.32996476,0.056591138,0.138017406,1,0.72354675,0.219862076,0,0,0,0.056591138
3434,2.56,77.5330776,0.055160492,0.12776194,1,0.69122556,0.25361392,0,0,0,0.055160492
3434.1,2.565979073,76.63891472,0.054480087,0.123603288,1,0.658918194,0.286601735,0,0,0,0.054480087
3434.2,2.575926478,75.68696482,0.05154774,0.107273696,1,0.628086098,0.320366155,0,0,0,0.05154774
3434.3,2.5918,74.75532577,0.048076217,0.090201066,1,0.59231585,0.359607858,0,0,0,0.048076217
3434.4,2.6059,73.88921049,0.044128779,0.074382022,1,0.552505888,0.40336528,0,0,0,0.044128779
3434.5,2.61,73.20868266,0.041063244,0.063604001,1,0.520044368,0.41214729,0.026745083,0,0,0.041063244
3434.6,2.5982,72.73677737,0.042402447,0.068156843,1,0.484203655,0.411032363,0.062361525,0,0,0.042402447
3434.7,2.5723,72.4596389,0.051523942,0.111766054,1,0.437875263,0.436214389,0.07438642,0,0,0.051523942
3434.8,2.548158911,72.4682367,0.06539314,0.224940476,1,0.39535368,0.4731265,0.066126673,0,0,0.06539314
3434.9,2.534026292,72.70675402,0.07685386,0.383595601,1,0.362359794,0.513401784,0.047384574,0,0,0.07685386
3435,2.524,73.12266331,0.08534419,0.580482079,1,0.34675066,0.54199862,0.025906534,0,0,0.08534419
3435.1,2.52,73.70915834,0.088668957,0.672302388,1,0.357822122,0.546509081,0.006999875,0,0,0.088668957
3435.2,2.514073117,74.38411591,0.088760667,0.675352068,1,0.387046722,0.524192657,3.22E-14,0,0,0.088760667
3435.3,2.5041,75.09971763,0.089121592,0.687620692,1,0.428728996,0.482149395,0,0,0,0.089121592
3435.4,2.5,75.79982584,0.08620014,0.60008196,1,0.473358133,0.440441707,0,0,0,0.08620014
3435.5,2.4941,76.44457202,0.087220581,0.631208142,1,0.489139139,0.423640304,0,0,0,0.087220581
3435.6,2.49,77.00264683,0.093377208,0.859876816,1,0.468279255,0.438343547,0,0,0,0.093377208
3435.7,2.4959,77.44100364,0.098508139,1.100166096,1,0.445825328,0.45566647,0,0,0,0.098508139
3435.8,2.5,77.78402285,0.099647794,1.158689916,1,0.438360507,0.451998705,0.009992947,0,0,0.099647794
3435.9,2.505973303,78.03445222,0.097774809,1.057708877,1,0.443143538,0.42616428,0.032917351,0,0,0.097774809
3436,2.51,78.20983582,0.095880042,0.96170668,1,0.44292854,0.41002256,0.05116887,0,0,0.095880042
3436.1,2.51,78.35063528,0.095089083,0.924178015,1,0.430431505,0.418593282,0.055886182,0,0,0.095089083
3436.2,2.51,78.48168193,0.095230142,0.930690066,1,0.415424932,0.435019514,0.054325442,0,0,0.095230142
3436.3,2.51,78.63618031,0.096535868,0.993891085,1,0.405990393,0.446199698,0.051274075,0,0,0.096535868
3436.4,2.5159,78.82659098,0.096568351,0.994912597,1,0.408824045,0.441635172,0.052972477,0,0,0.096568351
3436.5,2.5259,79.07526419,0.093074726,0.842776498,1,0.440418074,0.418960689,0.04754654,0,0,0.093074726
3436.6,2.53,79.37896089,0.089128954,0.689879589,1,0.492381542,0.388502774,0.029986726,0,0,0.089128954
3436.7,2.53,79.71581513,0.087836359,0.64511314,1,0.528347829,0.361565544,0.022250277,0,0,0.087836359
3436.8,2.5241,80.07211294,0.089584919,0.7053156,1,0.550140153,0.347470113,0.012804842,0,0,0.089584919
3436.9,2.514080644,80.42167795,0.091008349,0.75496251,1,0.583223081,0.323377191,0.002391419,0,0,0.091008349
3437,2.504027102,80.75145094,0.092599674,0.818282405,1,0.601871486,0.305528866,0,0,0,0.092599674
3437.1,2.488,81.02461775,0.098574144,1.120335719,1,0.58656504,0.31486082,0,0,0,0.098574144
3437.2,2.474019139,81.23405073,0.106526521,1.657032591,1,0.549968076,0.343505403,0,0,0,0.106526521
3437.3,2.464053408,81.39356537,0.114953787,2.530740298,1,0.498699306,0.386346848,0,0,0,0.114953787
3437.4,2.454046568,81.48466075,0.123330462,3.815227774,1,0.44437833,0.432291167,0,0,0,0.123330462
3437.5,2.455927692,81.52814374,0.124524935,3.988737872,1,0.408564158,0.461715107,0.005195776,0,0,0.124524935
3437.6,2.46,81.54704388,0.122787716,3.64720106,1,0.377899838,0.47543819,0.023874186,0,0,0.122787716
3437.7,2.46,81.54725512,0.123036175,3.69276204,1,0.346561312,0.480853777,0.049548681,0,0,0.123036175
3437.8,2.4541,81.54328184,0.126313429,4.374728117,1,0.331270709,0.485098243,0.057317607,0,0,0.126313429
3437.9,2.438162475,81.54332797,0.135459607,7.117397667,1,0.323002177,0.49472139,0.046816849,0,0,0.135459607
3438,2.412082524,81.55816592,0.150329471,15.41012262,1,0.308262279,0.516080278,0.025327969,0,0,0.150329471
3438.1,2.388,81.59011007,0.1638589,28.94649395,1,0.2934978,0.53671422,0.005929068,0,0,0.1638589
3438.2,2.374,81.63941129,0.1700902,38.11081598,1,0.2835392,0.5463706,2.68E-14,0,0,0.1700902
3438.3,2.37,81.7138111,0.16979698,37.53629001,1,0.27582772,0.5543753,0,0,0,0.16979698
3438.4,2.375981457,81.80974755,0.165760014,30.92444316,1,0.271334992,0.562905055,0,0,0,0.165760014
3438.5,2.38,81.92694727,0.16320372,27.03337634,1,0.274899087,0.553789436,0.008107816,0,0,0.16320372
3438.6,2.38,82.07012552,0.164230885,28.48405729,1,0.285248125,0.527514715,0.023006311,0,0,0.164230885
3438.7,2.3741,82.23120854,0.169435303,37.36760136,1,0.290674933,0.51014395,0.029745824,0,0,0.169435303
3438.8,2.3582,82.40333748,0.180724699,68.10008346,1,0.264943372,0.514338045,0.039993821,0,0,0.180724699
3438.9,2.35,82.57155961,0.188988107,97.50160537,1,0.234587675,0.525640611,0.050783584,0,0,0.188988107
3439,2.355972087,82.72231478,0.188774002,96.27666728,1,0.224475042,0.532331028,0.054419958,0,0,0.188774002
3439.1,2.36,82.8328963,0.18501808,80.07860805,1,0.23316858,0.53702718,0.044786202,0,0,0.18501808
3439.2,2.36,82.87181756,0.18198002,68.65136203,0.97359652,0.23911202,0.5429989,0.03590911,0,0.004780286,0.1771997
3439.3,2.36,82.83885084,0.1805793,63.95555601,0.96584506,0.23074694,0.55311304,0.035560776,0,0.006170743,0.1744085
3439.4,2.354,82.70133444,0.18224264,69.65844996,0.97114612,0.21552192,0.5709953,0.03124014,0,0.005260068,0.17698258
3439.5,2.344017946,82.44414345,0.185341555,81.17602286,0.965356935,0.200553181,0.595149542,0.018955665,0,0.006426716,0.178914881
3439.6,2.3459285,82.09544907,0.186110322,84.12324671,0.965253668,0.182141765,0.61639202,0.015355853,0,0.006467598,0.179642714
3439.7,2.35,81.6338346,0.18652735,85.90367468,0.963596763,0.161732393,0.637422611,0.014317632,0,0.006792111,0.179735259
3439.8,2.3559,81.07644581,0.185146793,80.43108374,0.961090099,0.149324307,0.651549636,0.01397926,0,0.007204278,0.177942529
3439.9,2.36,80.46252755,0.18271118,71.14780519,0.949934276,0.149318745,0.653946628,0.014023453,0,0.009138746,0.173572396
3440,2.371943362,79.79834882,0.176524751,53.61233319,0.945037255,0.164078397,0.642070471,0.017326391,0,0.009712806,0.166811902
3440.1,2.392,79.11810092,0.16679582,33.31179606,0.94711368,0.19513334,0.62164996,0.01642083,0,0.008821744,0.1579741
3440.2,2.412,78.44366731,0.15694492,20.38546403,0.9464286,0.22711922,0.60225514,0.013680702,0,0.008404776,0.14854018
3440.3,2.432,77.79660854,0.14778434,12.88624202,0.95136694,0.25481616,0.57801612,0.019383404,0,0.007206464,0.14057788
3440.4,2.446,77.18554692,0.14099918,9.072237408,0.95418718,0.27902726,0.54311388,0.036859682,0,0.006457809,0.13454138
3440.5,2.45598265,76.60655091,0.135844857,7.017603472,0.959692898,0.298859154,0.510608359,0.054687614,0,0.00548764,0.130357208
3440.6,2.454071095,76.0825555,0.13452258,6.526238057,0.956913674,0.309584837,0.49998256,0.055910009,0,0.00579929,0.12872327
3440.7,2.4441,75.60691899,0.135868743,6.978332048,0.945285647,0.30777568,0.512479242,0.043876284,0,0.007438201,0.128430565
3440.8,2.44,75.17113008,0.135184004,6.750788952,0.943397552,0.301140175,0.530225681,0.033450066,0,0.007654382,0.127529634
3440.9,2.44,74.80978535,0.132711419,5.976325303,0.950055717,0.294706154,0.542099463,0.030482935,0,0.006633228,0.12607819
3441,2.44,74.52506595,0.130655115,5.390069371,0.958589919,0.286119517,0.546225712,0.036999661,0,0.005413969,0.125241139
3441.1,2.445971275,74.31482895,0.127781984,4.690127378,0.973977184,0.277229911,0.542451288,0.052536785,0,0.003342698,0.124439305
3441.2,2.456,74.23799568,0.12478696,4.034217802,0.97986722,0.27442572,0.53052186,0.070265388,0,0.002510287,0.1222767
3441.3,2.466,74.28965283,0.12210132,3.533111402,0.96179668,0.28117402,0.5108866,0.085838022,0,0.004645917,0.1174554
3441.4,2.476,74.46818305,0.12040788,3.241978001,0.94943916,0.2897576,0.48965548,0.100179036,0,0.006087464,0.11432042
3441.5,2.474016753,74.82215897,0.12361936,3.840018177,0.941851116,0.289418131,0.481902602,0.105059906,0,0.007204687,0.116414671
3441.6,2.464070691,75.31630185,0.128636994,4.900750383,0.942181283,0.280231773,0.504149659,0.086981503,0,0.007428891,0.121208146
3441.7,2.4541,75.94017586,0.131915768,5.743822868,0.947506049,0.271820644,0.545317572,0.050945961,0,0.00692274,0.124993062
3441.8,2.4441,76.69837565,0.135248796,6.792887396,0.948771765,0.265747671,0.57928612,0.019717467,0,0.006928718,0.128320049
3441.9,2.4341,77.53715754,0.141600605,9.439957978,0.947628727,0.253842451,0.585156758,0.019400214,0,0.00741934,0.134181229
3442,2.418167223,78.42854747,0.153247344,17.4436314,0.950443348,0.235516581,0.57160268,0.039633334,0,0.007573935,0.145673409
3442.1,2.392087392,79.32897841,0.168734394,38.23420723,0.95408028,0.218063502,0.56701925,0.046182848,0,0.007740488,0.16099394
3442.2,2.362,80.19421551,0.1827179,74.19291186,0.94785844,0.20095646,0.58121418,0.035111516,0,0.009561907,0.17315598
3442.3,2.344,80.98279976,0.19035708,104.4218799,0.95168566,0.18030298,0.60520554,0.024134382,0,0.009181704,0.1811754
3442.4,2.334,81.65055642,0.19496092,131.2504999,0.96296476,0.1489364,0.63132512,0.024777532,0,0.007209927,0.18775104
3442.5,2.33,82.20371361,0.194397276,127.4566967,0.971590366,0.147457921,0.647161498,0.010983304,0,0.005530744,0.188866534
3442.6,2.335929713,82.60143872,0.190554334,105.2696561,0.981868862,0.16442897,0.645016696,5.05E-14,0,0.003465568,0.187088774
3442.7,2.34,82.83271271,0.191749768,111.9212455,0.984732685,0.159746397,0.648495044,8.73E-06,0,0.002931153,0.188818648
3442.8,2.3341,82.93769599,0.1975927,150.5434838,0.972428336,0.149937838,0.652463353,6.07E-06,0,0.005478095,0.192114638
3442.9,2.33,82.88884858,0.201274702,178.46839,0.953848529,0.158638743,0.640086555,0,0,0.009296215,0.191978528
3443,2.33,82.70121826,0.202712838,191.6126785,0.94072698,0.166914593,0.630372628,0,0,0.012018405,0.190694399
3443.1,2.335970463,82.42007499,0.199986928,168.8240354,0.937841666,0.17983507,0.620178043,0,0,0.012432866,0.187554014
3443.2,2.346,82.02387882,0.19322288,121.7478002,0.94212338,0.2052612,0.60151586,0,0,0.01119423,0.18202866
3443.3,2.356,81.53052993,0.18535292,82.60787611,0.94350452,0.23871398,0.57593306,0,0,0.010468184,0.17488476
3443.4,2.366,80.97231359,0.17999932,62.36642804,0.9385654,0.25544046,0.56456016,0,0,0.011052178,0.16894718
3443.5,2.36401556,80.3265144,0.173146602,45.35329555,0.910311068,0.329588621,0.497264737,0,0,0.015436639,0.157709984
3443.6,2.36,79.6155679,0.16515813,30.26275318,0.880621578,0.425138017,0.409703853,0,0,0.019678684,0.14547947
3443.7,2.3718,78.86188525,0.157847716,21.06671973,0.873690989,0.465083006,0.377069278,0,0,0.019942809,0.137904953
3443.8,2.3977,78.07395178,0.14756755,13.04041903,0.884134423,0.475876395,0.376555996,0,0,0.017144691,0.130422933
3443.9,2.4395,77.2918314,0.130201708,6.007773711,0.911847233,0.489673477,0.380124715,0,0,0.011659828,0.118541909
3444,2.48957601,76.53893627,0.108728272,2.098362864,0.9438776,0.513037468,0.378234254,0,0,0.006255826,0.10247244
3444.1,2.527910172,75.89145268,0.089857567,0.775728576,0.947896672,0.557821025,0.352321468,0,0,0.004628939,0.085228624
3444.2,2.546,75.38221552,0.076161898,0.376803041,0.93363556,0.61914078,0.30469734,0,0,0.005012847,0.07114905
3444.3,2.556,75.01635783,0.065450662,0.21936822,0.92884418,0.68029496,0.25425438,0,0,0.004661918,0.060788744
3444.4,2.56,74.87721729,0.057947614,0.14813426,0.93076002,0.7234676,0.21858482,0,0,0.004014917,0.053932698
3444.5,2.572,74.92912874,0.048291308,0.095098178,0.96619578,0.7577694,0.19393936,0,0,0.001802304,0.046489004
3444.6,2.58,75.14184251,0.039512809,0.059568582,0.995709812,0.79928723,0.161199969,0,0,0.000186165,0.039326643
3444.7,2.574069479,75.51136394,0.042073608,0.068248119,1,0.795205614,0.162720744,0,0,8.14E-16,0.042073608
3444.8,2.5523,75.96128694,0.059013734,0.177345775,1,0.717462928,0.223523255,0,0,0,0.059013734
3444.9,2.5164,76.4368354,0.085472922,0.711681312,1,0.603466933,0.284532852,0.026527185,0,0,0.085472922
3445,2.4882,76.86139504,0.106547229,1.743456386,1,0.535751422,0.32819009,0.029511242,0,0,0.106547229
3445.1,2.474085332,77.19590971,0.118935259,3.10342666,1,0.507338449,0.365869715,0.007856576,0,0,0.118935259
3445.2,2.487909076,77.39894114,0.122563905,3.607459803,1,0.452522103,0.375258113,0.04965588,0,0,0.122563905
3445.3,2.524,77.42969601,0.11264626,2.382399207,1,0.4235073,0.35550702,0.108339428,0,0,0.11264626
3445.4,2.558,77.33135608,0.090514952,0.906104624,1,0.49422466,0.32846502,0.086795362,0,0,0.090514952
3445.5,2.582,77.11423011,0.071830936,0.308715521,1,0.5737012,0.30682538,0.04764251,0,0,0.071830936
3445.6,2.59,76.82261531,0.066317118,0.22205714,1,0.5945741,0.29607204,0.043036756,0,0,0.066317118
3445.7,2.584,76.5150568,0.066178868,0.22054192,1,0.61341952,0.29563124,0.024770368,0,0,0.066178868
3445.8,2.562043097,76.24543579,0.071936125,0.301335877,1,0.61357513,0.309670021,0.00481875,0,0,0.071936125
3445.9,2.532207225,76.06988407,0.084723001,0.588375844,1,0.59475161,0.320152121,0.000373328,0,0,0.084723001
3446,2.5023,75.99151042,0.098092809,1.119561114,1,0.584079715,0.317827505,0,0,0,0.098092809
3446.1,2.49,76.05954891,0.104854579,1.503114763,1,0.575264237,0.319881125,0,0,0,0.104854579
3446.2,2.49,76.26937962,0.106542479,1.630622847,1,0.561848018,0.331609463,0,0,0,0.106542479
3446.3,2.49,76.57085774,0.10604782,1.5917088,1,0.54951484,0.34443734,0,0,0,0.10604782
3446.4,2.478,76.9592133,0.10951728,1.913851798,1,0.53171938,0.3587634,0,0,0,0.10951728
3446.5,2.446,77.38325106,0.1230126,4.025673389,1,0.49603176,0.38095574,0,0,0,0.1230126
3446.6,2.412,77.80387394,0.1401718,9.303572777,1,0.4622497,0.39757854,0,0,0,0.1401718
3446.7,2.388,78.1647993,0.15455384,18.44115796,1,0.44423024,0.40121592,0,0,0,0.15455384
3446.8,2.386,78.43863947,0.16073894,23.94049999,1,0.43549138,0.40376968,0,0,0,0.16073894
3446.9,2.395986232,78.63204212,0.158890177,21.94257928,1,0.436995555,0.404114268,0,0,0,0.158890177
3447,2.411862657,78.6959874,0.151154172,15.34957592,1,0.444074122,0.404771706,0,0,0,0.151154172
3447.1,2.42,78.65790033,0.144840315,10.92248107,1,0.442241495,0.41291819,0,0,0,0.144840315
