DEPTH(TVD),BDCFM,DTCR,Por,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
2741.2,2.549853579,79.728154,0.071489973,0,0,0.510295853,0,0,0,0,0
2741.3,2.525227051,79.827888,0.07771001,0,0,0.463655035,0,0,0,0,0
2741.4,2.499853335,79.862112,0.082275866,0,0,0.434057693,0,0,0,0,0
2741.5,2.4795,79.928844,0.084842046,0,0,0.425811459,0,0,0,0,0
2741.6,2.473863174,80.0174,0.08279728,0,0,0.443459627,0,0,0,0,0
2741.7,2.495283615,80.099632,0.07401978,0,0,0.481292622,0,0,0,0,0
2741.8,2.527073393,80.216592,0.065937664,0,0,0.515258646,0,0,0,0,0
2741.9,2.560155065,80.339032,0.059581661,0,0,0.541646885,0,0,0,0,0
2742,2.57582333,80.323442,0.055621836,0,0,0.559897623,0,0,0,0,0
2742.1,2.57876822,80.298852,0.055244356,0,0,0.570904535,0,0,0,0,0
2742.2,2.570212449,80.26427,0.057284994,0,0,0.576734772,0,0,0,0,0
2742.3,2.561893318,80.215504,0.056973794,0,0,0.58534565,0,0,0,0,0
2742.4,2.561677165,80.203256,0.055974487,0,0,0.593936955,0,0,0,0,0
2742.5,2.569907504,80.29137,0.055361169,0,0,0.595439146,0,0,0,0,0
2742.6,2.57537464,80.3438,0.056595028,0,0,0.58147966,0,0,0,0,0
2742.7,2.578374672,80.3483,0.058919082,0,0,0.567215099,0,0,0,0,0
2742.8,2.578282052,80.306024,0.061482841,0,0,0.558415079,0,0,0,0,0
2742.9,2.576727662,80.221544,0.062334913,0,0,0.552652573,0,0,0,0,0
2743,2.577394615,80.084972,0.061735383,0,0,0.550897216,0,0,0,0,0
2743.1,2.579612891,79.886084,0.059845969,0,0,0.555805672,0,0,0,0,0
2743.2,2.575426404,79.667408,0.058264034,0,0,0.565329007,0,0,0,0,0
2743.3,2.568590939,79.620272,0.057697901,0,0,0.568474373,0,0,0,0,0
2743.4,2.563578956,79.783112,0.05860338,0,0,0.555646916,0,0,0,0,0
2743.5,2.564572458,79.78772,0.059543835,0,0,0.535798287,0,0,0,0,0
2743.6,2.566719881,79.64314773,0.060657633,0,0,0.519823816,0,0,0,0,0
2743.7,2.565813954,79.38704952,0.06181632,0,0,0.517598434,0,0,0,0,0
2743.8,2.564190409,79.034512,0.062200205,0,0,0.51859744,0,0,0,0,0
2743.9,2.561980959,78.782512,0.060878307,0,0,0.519885842,0,0,0,0,0
2744,2.561184035,78.794448,0.057873589,0,0,0.516299136,0,0,0,0,0
2744.1,2.565806183,78.6154,0.057236411,0,0,0.505909854,0,0,0,0,0
2744.2,2.573893631,78.478728,0.058870197,0,0,0.490526806,0,0,0,0,0
2744.3,2.579408264,78.475792,0.062070184,0,0,0.47671991,0,0,0,0,0
2744.4,2.575433071,78.492528,0.064667364,0,0,0.473825752,0,0,0,0,0
2744.5,2.566569279,78.46392,0.06608752,0,0,0.484585374,0,0,0,0,0
2744.6,2.561506392,78.597952,0.066001722,0,0,0.507619064,0,0,0,0,0
2744.7,2.557485227,78.53688,0.066340617,0,0,0.527487091,0,0,0,0,0
2744.8,2.557109955,78.29876,0.067804901,0,0,0.541861328,0,0,0,0,0
2744.9,2.561312358,78.098504,0.070853523,0,0,0.545890927,0,0,0,0,0
2745,2.559334866,77.988936,0.07368395,0,0,0.534103663,0,0,0,0,0
2745.1,2.552560026,77.957216,0.074661598,0,0,0.510669868,0,0,0,0,0
2745.2,2.548288539,77.990432,0.072163028,0,0,0.493195013,0,0,0,0,0
2745.3,2.544350393,77.984072,0.069324635,0,0,0.483841879,0,0,0,0,0
2745.4,2.543196196,77.91156,0.066498712,0,0,0.488207372,0,0,0,0,0
2745.5,2.548339749,77.96948,0.063768624,0,0,0.505640915,0,0,0,0,0
2745.6,2.553863427,78.168552,0.062467165,0,0,0.519118839,0,0,0,0,0
2745.7,2.55731241,78.457,0.063021855,0,0,0.522804152,0,0,0,0,0
2745.8,2.55816,78.766248,0.063975661,0,0,0.520261273,0,0,0,0,0
2745.9,2.559129921,79.040616,0.064185577,0,0,0.514720526,0,0,0,0,0
2746,2.561252109,79.173832,0.062505281,0,0,0.510723835,0,0,0,0,0
2746.1,2.563670729,79.02252,0.05885278,0,0,0.514624526,0,0,0,0,0
2746.2,2.565692055,78.779496,0.054793807,0,0,0.517507568,0,0,0,0,0
2746.3,2.567005065,78.491376,0.050926572,0,0,0.517255401,0,0,0,0,0
2746.4,2.568485719,78.09211201,0.047017646,0,0,0.520671397,0,0,0,0,0
2746.5,2.571206172,77.594064,0.044606838,0,0,0.518182266,0,0,0,0,0
2746.6,2.576738022,77.255744,0.045225884,0,0,0.505339671,0,0,0,0,0
2746.7,2.58457764,77.282576,0.047609268,0,0,0.495427388,0,0,0,0,0
2746.8,2.591418742,77.583184,0.051538216,0,0,0.483502483,0,0,0,0,0
2746.9,2.592723126,77.767216,0.055855947,0,0,0.46733836,0,0,0,0,0
2747,2.588382301,77.531888,0.057486469,0,0,0.456009293,0,0,0,0,0
2747.1,2.579973788,77.182176,0.056762335,0,0,0.453543093,0,0,0,0,0
2747.2,2.570728745,76.927296,0.05394046,0,0,0.46684072,0,0,0,0,0
2747.3,2.565255642,76.790264,0.050268517,0,0,0.49102678,0,0,0,0,0
2747.4,2.566956693,76.657816,0.046557374,0,0,0.519782512,0,0,0,0,0
2747.5,2.578253111,76.447992,0.044650272,0,0,0.538097088,0,0,0,0,0
2747.6,2.587922521,76.217216,0.045333635,0,0,0.536638528,0,0,0,0,0
2747.7,2.593204498,76.055968,0.047265615,0,0,0.520291806,0,0,0,0,0
2747.8,2.58997175,75.973728,0.048076391,0,0,0.500243789,0,0,0,0,0
2747.9,2.581468812,75.834016,0.049009226,0,0,0.476523861,0,0,0,0,0
2748,2.573828972,75.593056,0.049300953,0,0,0.458702165,0,0,0,0,0
2748.1,2.576797408,75.465136,0.048646761,0,0,0.458490553,0,0,0,0,0
2748.2,2.580347341,75.08654401,0.050560604,0,0,0.453865955,0,0,0,0,0
2748.3,2.583995928,74.606968,0.054219086,0,0,0.450817686,0,0,0,0,0
2748.4,2.587306793,74.415832,0.056256665,0,0,0.463731706,0,0,0,0,0
2748.5,2.586060288,74.532024,0.057478857,0,0,0.480324634,0,0,0,0,0
2748.6,2.580677596,74.786608,0.057069276,0,0,0.498770447,0,0,0,0,0
2748.7,2.576501233,75.22475199,0.055053919,0,0,0.516890227,0,0,0,0,0
2748.8,2.572562992,75.85902399,0.056025314,0,0,0.530692097,0,0,0,0,0
2748.9,2.569602362,76.64039999,0.059773078,0,0,0.541393127,0,0,0,0,0
2749,2.568841156,77.42257599,0.061618048,0,0,0.553789269,0,0,0,0,0
2749.1,2.567873276,78.11381599,0.065839817,0,0,0.553627485,0,0,0,0,0
2749.2,2.565291498,78.81947999,0.074151061,0,0,0.534116521,0,0,0,0,0
2749.3,2.559892508,79.70792799,0.084531212,0,0,0.504616628,0,0,0,0,0
2749.4,2.546270643,80.85851999,0.101845154,0,0,0.450761957,0,0,0,0,0
2749.5,2.518732556,82.03403999,0.12832728,0,0,0.364436604,0,0,0,0,0
2749.6,2.481567806,83.00071999,0.154888009,0,0,0.273439683,0,0,0,0,0
2749.7,2.432990827,83.70987199,0.180486387,0,0,0.180684631,0,0,0,0,0
2749.8,2.37547043,84.154408,0.200439304,0,0,0.100116841,0,0,0,0,0
2749.9,2.328191619,84.306696,0.209083643,0,0,0.053344646,0,0,0,0,0
2750,2.295286934,84.01287201,0.209203207,0,0,0.031519501,0,0,0,0,0
2750.1,2.28479585,83.07709601,0.201620182,0,0,0.030114444,0,0,0,0,0
2750.2,2.289643061,81.31679202,0.189035039,0,0,0.038438498,0,0,0,0,0
2750.3,2.309217847,78.55258404,0.1720647,0,0,0.048746705,0,0,0,0,0
2750.4,2.343963955,74.93981604,0.151821607,0,0,0.050086799,0,0,0,0,0
2750.5,2.386431883,71.14343204,0.131746727,0,0,0.04296865,0,0,0,0,0
2750.6,2.430891731,67.29897604,0.111267165,0,0,0.037366757,0,0,0,0,0
2750.7,2.469290075,63.47235204,0.091513736,0,0,0.046229824,0,0,0,0,0
2750.8,2.506688073,60.24666402,0.077401809,0,0,0.056832244,0,0,0,0,0
2750.9,2.542193571,58.478312,0.069210872,0,0,0.070292789,0,0,0,0,0
2751,2.573450914,58.35898399,0.067636105,0,0,0.083885249,0,0,0,0,0
2751.1,2.59893709,59.17931999,0.074135001,0,0,0.086025,0,0,0,0,0
2751.2,2.610316926,60.61610398,0.090185513,0,0,0.076460773,0,0,0,0,0
2751.3,2.595408514,62.50731998,0.112792011,0,0,0.063845815,0,0,0,0,0
2751.4,2.560143702,65.16511196,0.133471532,0,0,0.060149804,0,0,0,0,0
2751.5,2.509936489,68.96171996,0.149989987,0,0,0.064079643,0,0,0,0,0
2751.6,2.465035606,72.79350397,0.161207357,0,0,0.069329697,0,0,0,0,0
2751.7,2.427086615,75.90447997,0.167773736,0,0,0.086595355,0,0,0,0,0
2751.8,2.401098454,78.34246398,0.166962613,0,0,0.125072141,0,0,0,0,0
2751.9,2.389769454,80.35753598,0.157365839,0,0,0.186375486,0,0,0,0,0
2752,2.388851901,81.437824,0.141750706,0,0,0.260182678,0,0,0,0,0
2752.1,2.403685249,81.29288801,0.118762629,0,0,0.341400165,0,0,0,0,0
2752.2,2.437844785,80.23178402,0.090393532,0,0,0.413532085,0,0,0,0,0
2752.3,2.489015746,78.53936802,0.062194253,0,0,0.462143702,0,0,0,0,0
2752.4,2.555924558,76.41530402,0.039940957,0,0,0.472032571,0,0,0,0,0
2752.5,2.620419459,74.17898402,0.028734191,0,0,0.454461551,0,0,0,0,0
2752.6,2.670305318,72.47723201,0.028263701,0,0,0.428146059,0,0,0,0,0
2752.7,2.689218156,71.37353601,0.038285676,0,0,0.410697638,0,0,0,0,0
2752.8,2.679556137,70.68478401,0.047968015,0,0,0.417615302,0,0,0,0,0
2752.9,2.652372292,70.59854399,0.05514311,0,0,0.445019527,0,0,0,0,0
2753,2.617983956,71.65582399,0.0575385,0,0,0.486249089,0,0,0,0,0
2753.1,2.592418049,73.08671198,0.057516562,0,0,0.515877544,0,0,0,0,0
2753.2,2.576772817,74.84730398,0.057841103,0,0,0.532037963,0,0,0,0,0
2753.3,2.57237479,76.71149598,0.060662834,0,0,0.534922642,0,0,0,0,0
2753.4,2.570270871,78.19194399,0.063182449,0,0,0.54094607,0,0,0,0,0
2753.5,2.566799081,78.888328,0.06479945,0,0,0.546198511,0,0,0,0,0
2753.6,2.560608905,79.15988,0.064296962,0,0,0.547034676,0,0,0,0,0
2753.7,2.561464073,79.261128,0.061743226,0,0,0.548865026,0,0,0,0,0
2753.8,2.566283465,79.422,0.058500905,0,0,0.549548246,0,0,0,0,0
2753.9,2.569511954,79.590928,0.05684888,0,0,0.54648485,0,0,0,0,0
2754,2.570473408,79.374384,0.056392033,0,0,0.543236311,0,0,0,0,0
2754.1,2.565988366,78.944344,0.057035706,0,0,0.541755785,0,0,0,0,0
2754.2,2.554670182,78.616696,0.05783918,0,0,0.54454514,0,0,0,0,0
2754.3,2.548015748,78.515728,0.057316404,0,0,0.548039271,0,0,0,0,0
2754.4,2.547306791,78.436336,0.055905351,0,0,0.552652947,0,0,0,0,0
2754.5,2.551343336,78.2524,0.054846312,0,0,0.559225755,0,0,0,0,0
2754.6,2.557582677,78.503184,0.053568478,0,0,0.567569532,0,0,0,0,0
2754.7,2.563639944,78.873536,0.052088386,0,0,0.576602089,0,0,0,0,0
2754.8,2.566123183,79.044704,0.050441234,0,0,0.584379395,0,0,0,0,0
2754.9,2.570326986,79.028416,0.047858675,0,0,0.594050635,0,0,0,0,0
2755,2.575520692,79.196096,0.044806289,0,0,0.601315391,0,0,0,0,0
2755.1,2.578037491,79.268848,0.043214409,0,0,0.599078993,0,0,0,0,0
2755.2,2.582405778,79.19256,0.043315709,0,0,0.600327525,0,0,0,0,0
2755.3,2.588016703,79.02652,0.043895499,0,0,0.610157403,0,0,0,0,0
2755.4,2.590938659,78.917304,0.041638927,0,0,0.625394993,0,0,0,0,0
2755.5,2.599241628,78.9558,0.038662454,0,0,0.642280446,0,0,0,0,0
2755.6,2.614595849,79.048704,0.035475215,0,0,0.655768434,0,0,0,0,0
2755.7,2.626995678,79.098432,0.031751122,0,0,0.660088672,0,0,0,0,0
2755.8,2.636726855,79.1262,0.028250866,0,0,0.662171901,0,0,0,0,0
2755.9,2.640982714,79.177752,0.025163407,0,0,0.665929792,0,0,0,0,0
2756,2.637770162,79.237272,0.021802007,0,0,0.671469145,0,0,0,0,0
2756.1,2.633693368,79.373568,0.019665419,0,0,0.679909878,0,0,0,0,0
2756.2,2.633954021,79.546624,0.021312355,0,0,0.687456516,0,0,0,0,0
2756.3,2.636464732,79.632624,0.027301617,0,0,0.682567161,0,0,0,0,0
2756.4,2.637348624,79.613456,0.034771339,0,0,0.669211929,0,0,0,0,0
2756.5,2.631606292,79.684432,0.040499163,0,0,0.647418518,0,0,0,0,0
2756.6,2.620598201,79.771976,0.043995258,0,0,0.615670151,0,0,0,0,0
2756.7,2.605183727,79.840264,0.045546626,0,0,0.58851119,0,0,0,0,0
2756.8,2.589134295,79.890272,0.045650155,0,0,0.581559488,0,0,0,0,0
2756.9,2.580116268,79.96624,0.045686687,0,0,0.576812799,0,0,0,0,0
2757,2.577850394,80.073472,0.045127415,0,0,0.58009657,0,0,0,0,0
2757.1,2.582895816,80.139912,0.043207376,0,0,0.596395756,0,0,0,0,0
2757.2,2.595707813,80.244696,0.040665577,0,0,0.609524646,0,0,0,0,0
2757.3,2.613479467,80.35676,0.038104448,0,0,0.62662056,0,0,0,0,0
2757.4,2.628929019,80.401464,0.036461124,0,0,0.653624615,0,0,0,0,0
2757.5,2.64090348,80.394168,0.034847965,0,0,0.668853064,0,0,0,0,0
2757.6,2.647805737,80.38176,0.034652658,0,0,0.67635437,0,0,0,0,0
2757.7,2.648486707,80.357152,0.036950595,0,0,0.687710475,0,0,0,0,0
2757.8,2.644472441,80.264856,0.037033464,0,0,0.695201576,0,0,0,0,0
2757.9,2.637858936,80.142232,0.034434166,0,0,0.700712305,0,0,0,0,0
2758,2.63448457,80.14828,0.03097581,0,0,0.707298047,0,0,0,0,0
2758.1,2.633,80.183672,0.027557112,0,0,0.70058395,0,0,0,0,0
2758.2,2.633511496,80.258248,0.025701793,0,0,0.682758596,0,0,0,0,0
2758.3,2.63395771,80.383848,0.027701262,0,0,0.671699888,0,0,0,0,0
2758.4,2.628814183,80.496744,0.033083385,0,0,0.659457876,0,0,0,0,0
2758.5,2.614587854,80.459848,0.040788787,0,0,0.657291581,0,0,0,0,0
2758.6,2.595569379,80.31988,0.046312668,0,0,0.682378041,0,0,0,0,0
2758.7,2.580588466,80.13028,0.049575275,0,0,0.691265568,0,0,0,0,0
2758.8,2.576176512,80.016488,0.048702323,0,0,0.681159457,0,0,0,0,0
2758.9,2.580877127,80.079176,0.043487672,0,0,0.69856465,0,0,0,0,0
2759,2.591045872,80.132872,0.039411837,0,0,0.704201108,0,0,0,0,0
2759.1,2.602574167,79.952304,0.040000959,0,0,0.689065493,0,0,0,0,0
2759.2,2.607996724,79.732976,0.042972111,0,0,0.695784102,0,0,0,0,0
2759.3,2.609088583,79.422592,0.048314501,0,0,0.673914512,0,0,0,0,0
2759.4,2.602697814,78.93769601,0.056857538,0,0,0.589189946,0,0,0,0,0
2759.5,2.583724656,78.42800001,0.068314554,0,0,0.499035788,0,0,0,0,0
2759.6,2.553622048,77.92176801,0.086901153,0,0,0.394873263,0,0,0,0,0
2759.7,2.512324296,77.488888,0.114907574,0,0,0.277154297,0,0,0,0,0
2759.8,2.465673564,77.307648,0.140064291,0,0,0.180216036,0,0,0,0,0
2759.9,2.419956694,77.62831999,0.160692023,0,0,0.105910548,0,0,0,0,0
2760,2.38432675,78.39145599,0.17383614,0,0,0.061402888,0,0,0,0,0
2760.1,2.35605246,79.09224799,0.181918984,0,0,0.040547105,0,0,0,0,0
2760.2,2.33664042,79.672888,0.186250515,0,0,0.035692179,0,0,0,0,0
2760.3,2.327042177,80.111168,0.189064506,0,0,0.034915045,0,0,0,0,0
2760.4,2.320348624,80.417984,0.190735474,0,0,0.04020819,0,0,0,0,0
2760.5,2.3183536,80.637856,0.190117626,0,0,0.050398923,0,0,0,0,0
2760.6,2.322182247,80.858424,0.186901703,0,0,0.062480998,0,0,0,0,0
2760.7,2.32692126,81.13956,0.18555146,0,0,0.077251932,0,0,0,0,0
2760.8,2.331033215,81.375736,0.185610843,0,0,0.090080619,0,0,0,0,0
2760.9,2.332286775,81.422168,0.185063467,0,0,0.0930014,0,0,0,0,0
2761,2.332081364,81.348408,0.18416087,0,0,0.092086534,0,0,0,0,0
2761.1,2.332387492,81.287928,0.181848377,0,0,0.089987332,0,0,0,0,0
2761.2,2.336962795,81.22668,0.177037008,0,0,0.092239614,0,0,0,0,0
2761.3,2.344418741,81.094216,0.172209052,0,0,0.098703071,0,0,0,0,0
2761.4,2.353575121,80.939816,0.168637355,0,0,0.108266997,0,0,0,0,0
2761.5,2.360304804,80.904648,0.167387774,0,0,0.114033127,0,0,0,0,0
2761.6,2.362812582,80.755504,0.167878814,0,0,0.109380391,0,0,0,0,0
2761.7,2.361482673,80.588368,0.169460764,0,0,0.09435352,0,0,0,0,0
2761.8,2.361461551,80.570424,0.170273457,0,0,0.082561681,0,0,0,0,0
2761.9,2.360544977,80.701144,0.17207393,0,0,0.073297638,0,0,0,0,0
2762,2.358366848,80.67484,0.174171195,0,0,0.072824442,0,0,0,0,0
2762.1,2.357441338,80.595424,0.173155686,0,0,0.088448928,0,0,0,0,0
2762.2,2.357665791,80.655216,0.172348818,0,0,0.106440158,0,0,0,0,0
2762.3,2.359118503,80.777536,0.171995739,0,0,0.117225987,0,0,0,0,0
2762.4,2.361175072,80.715584,0.167738619,0,0,0.121416324,0,0,0,0,0
2762.5,2.365327427,80.51472,0.160731101,0,0,0.125277161,0,0,0,0,0
2762.6,2.373966632,80.469872,0.150406923,0,0,0.139855899,0,0,0,0,0
2762.7,2.38696823,80.310064,0.13633301,0,0,0.173785541,0,0,0,0,0
2762.8,2.407413656,80.07752,0.121089448,0,0,0.223740904,0,0,0,0,0
2762.9,2.436534431,79.951664,0.109264231,0,0,0.282110255,0,0,0,0,0
2763,2.462178454,79.915504,0.10406712,0,0,0.32885949,0,0,0,0,0
2763.1,2.477286934,79.892392,0.103814134,0,0,0.357540988,0,0,0,0,0
2763.2,2.474009635,79.846664,0.105726165,0,0,0.361256869,0,0,0,0,0
2763.3,2.466742126,79.767456,0.106688348,0,0,0.358733742,0,0,0,0,0
2763.4,2.460033465,79.677728,0.104054442,0,0,0.363582101,0,0,0,0,0
2763.5,2.462378583,79.585856,0.096016023,0,0,0.390326742,0,0,0,0,0
2763.6,2.472472441,79.456768,0.09104265,0,0,0.409760181,0,0,0,0,0
2763.7,2.485036636,79.384816,0.090158138,0,0,0.416860761,0,0,0,0,0
2763.8,2.488072143,79.442952,0.093878452,0,0,0.404987657,0,0,0,0,0
2763.9,2.481734252,79.644712,0.099842689,0,0,0.379137724,0,0,0,0,0
2764,2.469093562,79.859272,0.106767339,0,0,0.346411174,0,0,0,0,0
2764.1,2.460571548,79.977904,0.110917683,0,0,0.32806331,0,0,0,0,0
2764.2,2.458281681,80.142864,0.110502665,0,0,0.331118983,0,0,0,0,0
2764.3,2.465850831,80.442208,0.105118498,0,0,0.356605539,0,0,0,0,0
2764.4,2.482523053,80.833056,0.098105247,0,0,0.389322034,0,0,0,0,0
2764.5,2.497634931,81.094944,0.092484921,0,0,0.420518142,0,0,0,0,0
2764.6,2.505236494,81.16924,0.090936139,0,0,0.43655838,0,0,0,0,0
2764.7,2.501845035,81.183448,0.094318786,0,0,0.425007551,0,0,0,0,0
2764.8,2.491560735,81.087272,0.096604592,0,0,0.413993694,0,0,0,0,0
2764.9,2.478027228,81.023752,0.095362539,0,0,0.418804655,0,0,0,0,0
2765,2.471450435,81.359848,0.091560395,0,0,0.444476011,0,0,0,0,0
2765.1,2.474611293,81.653184,0.085213424,0,0,0.483531024,0,0,0,0,0
2765.2,2.489285776,81.783008,0.078166802,0,0,0.523103467,0,0,0,0,0
2765.3,2.50505495,81.744968,0.076270055,0,0,0.535936504,0,0,0,0,0
2765.4,2.514009192,81.50474401,0.079894737,0,0,0.527798601,0,0,0,0,0
2765.5,2.508441787,81.084392,0.089434501,0,0,0.501694034,0,0,0,0,0
2765.6,2.49343135,80.851312,0.09903132,0,0,0.476594147,0,0,0,0,0
2765.7,2.474956693,80.63512,0.104031836,0,0,0.462704287,0,0,0,0,0
2765.8,2.460313921,80.359232,0.101498604,0,0,0.462306136,0,0,0,0,0
2765.9,2.454387338,80.08112,0.099344416,0,0,0.449828342,0,0,0,0,0
2766,2.455403543,79.999264,0.096321524,0,0,0.435554033,0,0,0,0,0
2766.1,2.460481703,80.09696,0.093394384,0,0,0.426297639,0,0,0,0,0
2766.2,2.463201576,80.066448,0.096252831,0,0,0.410248437,0,0,0,0,0
2766.3,2.465654629,80.001968,0.100984976,0,0,0.394850791,0,0,0,0,0
2766.4,2.468404862,80.063376,0.103497346,0,0,0.390550762,0,0,0,0,0
2766.5,2.465507874,80.07288,0.107651457,0,0,0.392940648,0,0,0,0,0
2766.6,2.458740697,80.106432,0.113014092,0,0,0.394648586,0,0,0,0,0
2766.7,2.450159555,80.243872,0.118484773,0,0,0.382354627,0,0,0,0,0
2766.8,2.437081419,80.35704,0.123296075,0,0,0.359188406,0,0,0,0,0
2766.9,2.425625083,80.314448,0.12461686,0,0,0.33484716,0,0,0,0,0
2767,2.427810453,80.252368,0.118719489,0,0,0.329357058,0,0,0,0,0
2767.1,2.440506238,80.216432,0.110135369,0,0,0.338810714,0,0,0,0,0
2767.2,2.463768569,80.175072,0.099009845,0,0,0.371126831,0,0,0,0,0
2767.3,2.491379428,80.09432,0.086976705,0,0,0.42733183,0,0,0,0,0
2767.4,2.516879842,79.946256,0.07651236,0,0,0.482553188,0,0,0,0,0
2767.5,2.538076131,79.708464,0.069413884,0,0,0.526675339,0,0,0,0,0
2767.6,2.554072003,79.31295201,0.066723515,0,0,0.550738971,0,0,0,0,0
2767.7,2.564805646,78.67796001,0.066193979,0,0,0.561830637,0,0,0,0,0
2767.8,2.569200341,77.82872801,0.067552191,0,0,0.552257031,0,0,0,0,0
2767.9,2.56883827,76.90140001,0.069381221,0,0,0.520716334,0,0,0,0,0
2768,2.562175623,76.09378401,0.070071668,0,0,0.493113087,0,0,0,0,0
2768.1,2.552061341,75.518,0.071288583,0,0,0.476648546,0,0,0,0,0
2768.2,2.549010009,75.199904,0.077472265,0,0,0.460764514,0,0,0,0,0
2768.3,2.546486238,75.191152,0.084754936,0,0,0.443565859,0,0,0,0,0
2768.4,2.539684578,75.50564799,0.092450086,0,0,0.419059773,0,0,0,0,0
2768.5,2.526824137,76.11070399,0.102011527,0,0,0.381876537,0,0,0,0,0
2768.6,2.509194882,77.04303999,0.110672204,0,0,0.344935758,0,0,0,0,0
2768.7,2.488776967,78.11033599,0.116487847,0,0,0.320389363,0,0,0,0,0
2768.8,2.472051773,78.944272,0.120813542,0,0,0.310467715,0,0,0,0,0
2768.9,2.460330709,79.357264,0.122792937,0,0,0.311559123,0,0,0,0,0
2769,2.455574174,79.639856,0.121098113,0,0,0.322493607,0,0,0,0,0
2769.1,2.454409961,79.754848,0.117053945,0,0,0.338409242,0,0,0,0,0
2769.2,2.460104194,79.68552,0.109357585,0,0,0.363712099,0,0,0,0,0
2769.3,2.477178279,79.394152,0.096187759,0,0,0.409859384,0,0,0,0,0
2769.4,2.500040124,78.86426401,0.080525858,0,0,0.479205493,0,0,0,0,0
2769.5,2.524931848,78.347496,0.064628545,0,0,0.555871283,0,0,0,0,0
2769.6,2.544325753,78.102608,0.052226278,0,0,0.619890246,0,0,0,0,0
2769.7,2.554812336,77.723296,0.043267165,0,0,0.681400568,0,0,0,0,0
2769.8,2.552569851,77.396056,0.03944642,0,0,0.710716009,0,0,0,0,0
2769.9,2.535122883,77.439064,0.043383918,0,0,0.670333206,0,0,0,0,0
2770,2.515559055,77.61004,0.052609805,0,0,0.614693784,0,0,0,0,0
2770.1,2.496135896,77.811848,0.066199333,0,0,0.542187438,0,0,0,0,0
2770.2,2.483306842,78.12756,0.079461223,0,0,0.462652933,0,0,0,0,0
2770.3,2.48179908,78.469848,0.087996812,0,0,0.403736898,0,0,0,0,0
2770.4,2.493801933,78.797432,0.088618954,0,0,0.379693027,0,0,0,0,0
2770.5,2.515677257,79.2078,0.080165816,0,0,0.396568335,0,0,0,0,0
2770.6,2.540963302,79.471976,0.069365711,0,0,0.429460866,0,0,0,0,0
2770.7,2.563895637,79.602296,0.059175035,0,0,0.469003701,0,0,0,0,0
2770.8,2.575075116,79.635896,0.053735889,0,0,0.496487704,0,0,0,0,0
2770.9,2.579580602,79.575704,0.050565826,0,0,0.514881774,0,0,0,0,0
2771,2.577757166,79.433432,0.050092998,0,0,0.518432755,0,0,0,0,0
2771.1,2.57314869,79.273408,0.051827448,0,0,0.506898822,0,0,0,0,0
2771.2,2.567897638,78.81019201,0.052464882,0,0,0.499698728,0,0,0,0,0
2771.3,2.564217004,77.97134401,0.05092315,0,0,0.501567499,0,0,0,0,0
2771.4,2.564448155,76.94228801,0.049051418,0,0,0.501759638,0,0,0,0,0
2771.5,2.566070866,76.145616,0.047975983,0,0,0.499368801,0,0,0,0,0
2771.6,2.567745503,75.787032,0.04881151,0,0,0.491325948,0,0,0,0,0
2771.7,2.568632541,75.676712,0.051528212,0,0,0.476692674,0,0,0,0,0
2771.8,2.569,75.786632,0.055884803,0,0,0.462375833,0,0,0,0,0
2771.9,2.569273866,76.062728,0.060066602,0,0,0.460265617,0,0,0,0,0
2772,2.570408755,76.299464,0.059784238,0,0,0.479729762,0,0,0,0,0
2772.1,2.573054497,76.554464,0.057370314,0,0,0.508103519,0,0,0,0,0
2772.2,2.578028917,76.78728,0.054486444,0,0,0.532888901,0,0,0,0,0
2772.3,2.583858703,76.846064,0.051525445,0,0,0.54802754,0,0,0,0,0
2772.4,2.587477348,76.846896,0.04975575,0,0,0.548545868,0,0,0,0,0
2772.5,2.586630778,77.19722707,0.050654657,0,0,0.535288969,0,0,0,0,0
2772.6,2.58709217,77.54306033,0.052712661,0,0,0.535175619,0,0,0,0,0
2772.7,2.586103743,77.88668,0.056254934,0,0,0.545245555,0,0,0,0,0
2772.8,2.58140153,78.205256,0.060141393,0,0,0.563033625,0,0,0,0,0
2772.9,2.578350394,78.457304,0.060245748,0,0,0.588376,0,0,0,0,0
2773,2.577447524,78.76391399,0.05820807,0,0,0.604784353,0,0,0,0,0
2773.1,2.577827921,79.256452,0.056987946,0,0,0.594155039,0,0,0,0,0
2773.2,2.57537156,79.54172,0.05626937,0,0,0.587281036,0,0,0,0,0
2773.3,2.572199771,79.60592,0.057312438,0,0,0.583536668,0,0,0,0,0
2773.4,2.571732713,79.60088,0.060467445,0,0,0.579326363,0,0,0,0,0
2773.5,2.570541284,79.490548,0.060992835,0,0,0.57312175,0,0,0,0,0
2773.6,2.571644212,79.253676,0.057736804,0,0,0.563723339,0,0,0,0,0
2773.7,2.579530247,78.986648,0.051813506,0,0,0.55433924,0,0,0,0,0
2773.8,2.588815495,78.950648,0.047099371,0,0,0.556980246,0,0,0,0,0
2773.9,2.596845957,79.163648,0.045244286,0,0,0.568258156,0,0,0,0,0
2774,2.600221245,79.219744,0.046579221,0,0,0.575327989,0,0,0,0,0
2774.1,2.600305975,79.256148,0.048864567,0,0,0.591118833,0,0,0,0,0
2774.2,2.596993145,79.291022,0.051381349,0,0,0.610139605,0,0,0,0,0
