DEPTH,Density,DTCRT,Porosity,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
3433.6,2.371214772,71.78587246,0.17024523,63.06886005,1,0.058323437,0.771431333,0,0,0,0.17024523
3433.7,2.374848454,71.63629555,0.164157855,44.21080909,1,0.079775186,0.756066975,0,0,0,0.164157855
3433.8,2.384455668,71.55876664,0.155146231,23.39778311,1,0.097004558,0.747849196,0,0,0,0.155146231
3433.9,2.392761711,71.6325861,0.150956264,17.61321776,1,0.102137172,0.746906564,0,0,0,0.150956264
3434,2.396530016,71.83613158,0.148527267,14.94324183,1,0.105954812,0.745517844,0,0,0,0.148527267
3434.1,2.395209268,71.78929508,0.147793355,14.21827106,1,0.111029179,0.741177456,0,0,0,0.147793355
3434.2,2.391969091,71.5409585,0.148524976,14.92462431,1,0.106738314,0.744736708,0,0,0,0.148524976
3434.3,2.391167273,71.11991461,0.149846232,16.30569952,1,0.09642216,0.753731553,0,0,0,0.149846232
3434.4,2.391392727,70.6833148,0.152661691,19.78819448,1,0.089969351,0.757368894,0,0,0,0.152661691
3434.5,2.38692,70.54226403,0.158128812,28.71765438,1,0.083952739,0.757918384,0,0,0,0.158128812
3434.6,2.374906075,70.69598337,0.163178405,39.57077073,1,0.080780713,0.756040882,0,0,0,0.163178405
3434.7,2.36107129,70.96149619,0.164840447,43.96101806,1,0.079737208,0.755422296,0,0,0,0.164840447
3434.8,2.356281818,71.32576439,0.161507101,35.41439038,1,0.080022819,0.758470045,0,0,0,0.161507101
3434.9,2.362968182,71.63937143,0.155355286,23.46542965,1,0.091121931,0.753522703,0,0,0,0.155355286
3435,2.378845455,72.02137196,0.152108852,18.95701532,1,0.088476032,0.759415108,0,0,0,0.152108852
3435.1,2.392870895,72.52283927,0.150358537,16.90450022,1,0.097537151,0.752104335,0,0,0,0.150358537
3435.2,2.395204751,72.80258404,0.15594508,25.48467207,1,0.083677874,0.760377074,0,0,0,0.15594508
3435.3,2.384039954,72.75050141,0.164111175,42.48307424,1,0.066372689,0.769516133,0,0,0,0.164111175
3435.4,2.369977452,72.10262857,0.166594973,49.37107222,1,0.060971368,0.772433675,0,0,0,0.166594973
3435.5,2.359562726,71.06190111,0.16507331,44.69899161,1,0.068329618,0.766597044,0,0,0,0.16507331
3435.6,2.355155182,70.09048363,0.16565024,46.38198024,1,0.061571031,0.772778813,0,0,0,0.16565024
3435.7,2.356425,69.46842239,0.167153754,51.24973194,1,0.048715058,0.784131237,0,0,0,0.167153754
3435.8,2.362549545,69.11007649,0.168391284,55.60810999,1,0.029303022,0.802305728,0,0,0,0.168391284
3435.9,2.370146364,69.05419926,0.167307142,51.89161736,1,0.020339789,0.812353097,0,0,0,0.167307142
3436,2.376964545,69.17338621,0.164504363,43.15620261,1,0.026905365,0.808590297,0,0,0,0.164504363
3436.1,2.381891364,69.49769716,0.162522454,37.72147443,1,0.030646173,0.806831426,0,0,0,0.162522454
3436.2,2.383766818,70.11486054,0.163177036,39.39907191,1,0.025378928,0.81144408,0,0,0,0.163177036
3436.3,2.384,70.95803308,0.166079938,47.78697756,1,0.014258325,0.819661767,0,0,0,0.166079938
3436.4,2.38391455,71.7898645,0.16719333,51.40577879,1,0.022689157,0.810117511,0,0,0,0.16719333
3436.5,2.380698636,72.30493904,0.170679361,65.06647005,1,0.022077322,0.807243257,0,0,0,0.170679361
3436.6,2.372751246,72.48454617,0.175020517,86.72372744,1,0.01962445,0.805354989,0,0,0,0.175020517
3436.7,2.364837692,72.22606463,0.179045485,113.5072692,1,0.010300249,0.810654215,0,0,0,0.179045485
3436.8,2.359832727,71.69222732,0.181257798,130.3460956,1,0,0.818742161,0,0,0,0.181257798
3436.9,2.36188,71.22182733,0.18118526,129.721936,1,0,0.81881474,0,0,0,0.18118526
3437,2.368138182,70.9162301,0.180264774,122.0843711,1,0,0.819735226,0,0,0,0.180264774
3437.1,2.370985455,70.70638713,0.179070782,112.775084,1,0,0.820929218,0,0,0,0.179070782
3437.2,2.3687411,70.81372602,0.177963033,104.8679191,1,0,0.822036967,0,0,0,0.177963033
3437.3,2.36754036,70.86654581,0.17608317,92.63240354,1,0,0.823916803,0,0,0,0.17608317
3437.4,2.371059091,70.91691248,0.174578461,83.79014003,1,0,0.82542148,0,0,0,0.174578461
3437.5,2.378385455,71.07771368,0.173575142,78.41221056,1,0,0.826424858,0,0,0,0.173575142
3437.6,2.386791818,71.3024644,0.172463414,72.84924228,1,0,0.827536518,0,0,0,0.172463414
3437.7,2.393910389,71.4722095,0.170249872,63.00082543,1,0,0.82975011,0,0,0,0.170249872
3437.8,2.395949243,71.50907808,0.168606496,56.4139883,1,0,0.831393504,0,0,0,0.168606496
3437.9,2.393820354,71.34515087,0.167294408,52.24276823,1,0.004730478,0.827975115,0,0,0,0.167294408
3438,2.392218636,71.10552307,0.159391891,30.70368049,1,0.052489833,0.78811829,0,0,0,0.159391891
3438.1,2.395485,70.84434053,0.156217947,25.01659996,1,0.054966468,0.788815584,0,0,0,0.156217947
3438.2,2.404434114,70.61362482,0.151861813,18.76041313,1,0.065529343,0.782608834,0,0,0,0.151861813
3438.3,2.412175262,70.43726678,0.149757538,16.19312977,1,0.07063059,0.779611887,0,0,0,0.149757538
3438.4,2.417096364,70.23463057,0.147997333,14.4372206,1,0.074951584,0.777051067,0,0,0,0.147997333
3438.5,2.427104545,70.02603065,0.139499024,8.344341413,1,0.105882934,0.75461804,0,0,0,0.139499024
3438.6,2.443655455,69.89758767,0.127292463,3.668277817,1,0.141813184,0.730894353,0,0,0,0.127292463
3438.7,2.458099091,70.02431363,0.121909844,2.563021509,1,0.160127689,0.717962467,0,0,0,0.121909844
3438.8,2.463,70.42117952,0.120629113,2.354824446,1,0.171375031,0.707995856,0,0,0,0.120629113
3438.9,2.461176364,70.99820353,0.120117551,2.275466267,1,0.182199969,0.69768248,0,0,0,0.120117551
3439,2.456637888,71.78569821,0.12265187,2.712243759,1,0.184316453,0.693031617,0,0,0,0.12265187
3439.1,2.452105693,72.71719903,0.131280491,4.94540722,1,0.171884777,0.696834705,0,0,0,0.131280491
3439.2,2.441424805,73.66696999,0.14376964,11.18038784,1,0.137148506,0.718737321,0.000344532,0,0,0.14376964
3439.3,2.419,74.40150636,0.1577151,27.42397998,1,0.1089357,0.7333492,6.10E-13,0,0,0.1577151
3439.4,2.392,74.89017554,0.174591559,88.30415621,1,0.069070075,0.756338386,0,0,0,0.174591559
3439.5,2.367,74.95628153,0.189181036,238.3956542,1,0.032824887,0.777994091,0,0,0,0.189181036
3439.6,2.345681818,74.72705443,0.200069195,456.5298589,1,0,0.799930764,0,0,0,0.200069195
3439.7,2.333090909,74.15754189,0.203011573,550.762209,1,0,0.796988382,0,0,0,0.203011573
3439.8,2.325590909,73.47266242,0.204008232,587.9755272,1,0,0.795991768,0,0,0,0.204008232
3439.9,2.324818182,72.95096132,0.204055318,589.7013455,1,0,0.7959446,0,0,0,0.204055318
3440,2.331698412,72.49176737,0.200115778,455.0476069,1,0,0.799884217,0,0,0,0.200115778
3440.1,2.348715455,71.96749733,0.184479699,163.4443104,1,0.060607298,0.754912939,0,0,0,0.184479699
3440.2,2.367321818,71.39866182,0.174548728,85.95054641,1,0.065878298,0.759572972,0,0,0,0.174548728
3440.3,2.381362727,70.9283899,0.165620117,47.07404056,1,0.071938104,0.762441754,0,0,0,0.165620117
3440.4,2.38955,70.64616466,0.159590697,31.41696782,1,0.078222498,0.762186801,0,0,0,0.159590697
3440.5,2.394578422,70.71188112,0.155562334,23.87125834,1,0.082547337,0.761890292,0,0,0,0.155562334
3440.6,2.399093285,71.06394937,0.153642569,20.9547503,1,0.082833246,0.763524135,0,0,0,0.153642569
3440.7,2.401815455,71.60054925,0.152438644,19.34159309,1,0.079791704,0.767769612,0,0,0,0.152438644
3440.8,2.402911608,72.07737493,0.154816072,22.6500083,1,0.061231414,0.783952535,0,0,0,0.154816072
3440.9,2.400263063,72.4250903,0.157078704,26.31087499,1,0.046610863,0.796310466,0,0,0,0.157078704
3441,2.397,72.5462951,0.155001454,22.99173283,1,0.060687264,0.784311289,0,0,0,0.155001454
3441.1,2.398852727,72.30912797,0.151628833,18.44243005,1,0.074540331,0.773830843,0,0,0,0.151628833
3441.2,2.403398182,71.61971636,0.14806912,14.54497995,1,0.085954266,0.765976616,0,0,0,0.14806912
3441.3,2.405735909,70.50130522,0.145083868,11.91481263,1,0.095868743,0.759047347,0,0,0,0.145083868
3441.4,2.406872273,69.32766715,0.141932322,9.66526372,1,0.104534436,0.753533148,0,0,0,0.141932322
3441.5,2.410051683,68.51005686,0.134218934,5.787977824,1,0.132614806,0.733166359,0,0,0,0.134218934
3441.6,2.416566072,68.4337667,0.132354437,5.120744931,1,0.126242897,0.74140268,0,0,0,0.132354437
3441.7,2.42,68.83524883,0.130485138,4.520796128,1,0.129469706,0.740045229,0,0,0,0.130485138
3441.8,2.417112905,69.82232653,0.132283356,5.173780801,1,0.125521515,0.742195088,0,0,0,0.132283356
3441.9,2.408056803,71.11958641,0.137879385,7.450472871,1,0.110849326,0.751271244,0,0,0,0.137879385
3442,2.399865455,72.23963697,0.144713961,11.8529937,1,0.091994642,0.763291431,0,0,0,0.144713961
3442.1,2.394698182,72.80266589,0.15100542,17.71475363,1,0.070902009,0.778092654,0,0,0,0.15100542
3442.2,2.392076364,72.90249011,0.154721067,22.50750572,1,0.06646453,0.778814339,0,0,0,0.154721067
3442.3,2.388312727,72.50204096,0.158574158,29.27728038,1,0.068858289,0.772567535,0,0,0,0.158574158
3442.4,2.37942,72.16136109,0.165487762,46.44026843,1,0.052291995,0.782220258,0,0,0,0.165487762
3442.5,2.367290909,72.15830352,0.171149253,67.3484743,1,0.043976717,0.784874053,0,0,0,0.171149253
3442.6,2.357449091,72.76635352,0.175482559,89.48806008,1,0.032030131,0.792487255,0,0,0,0.175482559
3442.7,2.352709913,73.55054536,0.177833831,103.9623167,1,0.025062921,0.797103164,0,0,0,0.177833831
3442.8,2.356730071,74.1208196,0.176266461,93.87721434,1,0.034646543,0.789086993,0,0,0,0.176266461
3442.9,2.374674545,74.41497914,0.169201767,59.17414932,1,0.062442114,0.768356073,0,0,0,0.169201767
3443,2.393438046,74.51191868,0.160382029,32.84095587,1,0.092228277,0.747389751,0,0,0,0.160382029
3443.1,2.399610091,74.75194387,0.155495154,23.71156491,1,0.103112907,0.741391931,0,0,0,0.155495154
3443.2,2.395407273,74.90105592,0.159300329,31.12774359,1,0.091809844,0.748889789,0,0,0,0.159300329
3443.3,2.384014091,74.77128544,0.168039956,56.96192647,1,0.07506108,0.756898939,0,0,0,0.168039956
3443.4,2.368644545,74.27247029,0.177650641,105.7552941,1,0.053383579,0.768965784,0,0,0,0.177650641
3443.5,2.356401364,73.64610711,0.182428579,141.1614652,1,0.040346892,0.777224564,0,0,0,0.182428579
3443.6,2.352257285,73.14407614,0.181667779,134.0149634,1,0.038609351,0.779722884,0,0,0,0.181667779
3443.7,2.356127273,72.89846812,0.177532493,101.9579039,1,0.04452346,0.777944077,0,0,0,0.177532493
3443.8,2.364761364,73.05023236,0.171617761,68.87560067,1,0.042851479,0.785530791,0,0,0,0.171617761
3443.9,2.368711364,73.2821033,0.170986779,66.08169413,1,0.027230469,0.801782749,0,0,0,0.170986779
3444,2.36715,73.42221501,0.173150462,76.55762648,1,0.022408896,0.804440635,0,0,0,0.173150462
3444.1,2.365438636,73.42059258,0.174885123,85.47714116,1,0.019794874,0.805319995,0,0,0,0.174885123
3444.2,2.365,73.37284521,0.173028119,75.85148339,1,0.032563612,0.794408267,0,0,0,0.173028119
3444.3,2.366668182,73.38140347,0.170191519,62.75997597,1,0.048324012,0.78148449,0,0,0,0.170191519
3444.4,2.369904762,73.44224505,0.168119487,54.62547366,1,0.060896529,0.770983975,0,0,0,0.168119487
3444.5,2.372294659,73.52731662,0.1666074,49.44142028,1,0.067743578,0.765649049,0,0,0,0.1666074
3444.6,2.375725455,73.6324379,0.164758782,43.73361824,1,0.069071966,0.766169257,0,0,0,0.164758782
3444.7,2.379512727,73.74534581,0.162586836,38.15376736,1,0.074282894,0.763130293,0,0,0,0.162586836
3444.8,2.383029091,73.81949536,0.160348433,32.64989909,1,0.084668827,0.754982745,0,0,0,0.160348433
3444.9,2.384,73.86794977,0.161142049,34.42433411,1,0.083091781,0.755766154,0,0,0,0.161142049
3445,2.384,73.95046786,0.159259323,30.46776325,1,0.109593868,0.7311468,0,0,0,0.159259323
3445.1,2.383076364,74.16055269,0.157090811,26.32567826,1,0.135772381,0.707136808,0,0,0,0.157090811
3445.2,2.38224,74.46042571,0.154271306,22.00163862,1,0.164791654,0.680937134,0,0,0,0.154271306
3445.3,2.390909091,74.75841454,0.141825544,10.86745596,1,0.235693411,0.622481045,0,0,0,0.141825544
3445.4,2.428667873,74.88515649,0.113477549,2.064570583,1,0.377637896,0.508884545,0,0,0,0.113477549
3445.5,2.486791834,75.01413993,0.081227646,0.230601731,1,0.51040041,0.408371957,0,0,0,0.081227646
3445.6,2.524898163,75.35901556,0.064591393,0.058837202,1,0.561324075,0.374084518,0,0,0,0.064591393
3445.7,2.526314344,75.90371907,0.066632924,0.066877354,1,0.536182587,0.397184429,0,0,0,0.066632924
3445.8,2.495065,76.49089541,0.088252176,0.300558532,1,0.421073088,0.490674737,0,0,0,0.088252176
3445.9,2.443446364,76.58580779,0.118323043,2.094654573,1,0.294157211,0.587519648,0,0,0,0.118323043
3446,2.398111818,76.43261691,0.146508497,14.44195371,1,0.184141795,0.669349793,0,0,0,0.146508497
3446.1,2.371711364,76.08466167,0.163388124,41.48628136,1,0.114280082,0.722331783,0,0,0,0.163388124
3446.2,2.357621818,75.66592693,0.171400158,68.41917157,1,0.090729985,0.73786985,0,0,0,0.171400158
3446.3,2.348522922,75.3831698,0.173716388,79.1126191,1,0.088142393,0.738141247,0,0,0,0.173716388
3446.4,2.337974438,75.24761099,0.174822676,85.20988318,1,0.092903855,0.732273468,0,0,0,0.174822676
3446.5,2.329110455,74.97229605,0.176443179,94.8184498,1,0.084406511,0.739150266,0,0,0,0.176443179
3446.6,2.328977727,74.21350163,0.178135502,106.0125277,1,0.065089778,0.756774651,0,0,0,0.178135502
3446.7,2.337825455,73.6553512,0.173442443,78.182428,1,0.079807129,0.74675045,0,0,0,0.173442443
3446.8,2.356758636,73.09466172,0.166832034,50.98627522,1,0.098090368,0.735077653,0,0,0,0.166832034
3446.9,2.375246796,72.58019554,0.1583896,29.86175831,1,0.12608203,0.71552847,0,0,0,0.1583896
3447,2.384065518,72.3783015,0.15352984,20.80887234,1,0.146290343,0.700179865,0,0,0,0.15352984
3447.1,2.385351818,72.36538447,0.158358147,29.18191036,1,0.127174147,0.714467771,0,0,0,0.158358147
3447.2,2.381070664,72.43060414,0.167045108,52.0055248,1,0.088358338,0.744596582,0,0,0,0.167045108
3447.3,2.373487693,72.59262208,0.175766541,91.24397404,1,0.044657545,0.779576009,0,0,0,0.175766541
3447.4,2.365865455,73.17945867,0.183698964,153.2174334,1,0,0.816301036,0,0,0,0.183698964
3447.5,2.363592727,73.55560195,0.184538837,162.0899978,1,0,0.815461163,0,0,0,0.184538837
3447.6,2.35996,73.81195694,0.186602226,186.3782359,1,0,0.813397774,0,0,0,0.186602226
3447.7,2.348378182,73.96072298,0.190903793,250.603758,1,0,0.809096207,0,0,0,0.190903793
3447.8,2.327745455,73.97268033,0.19801393,405.4018964,1,0,0.80198607,0,0,0,0.19801393
3447.9,2.308763636,73.81420661,0.202630421,537.9280817,1,0,0.797369579,0,0,0,0.202630421
3448,2.304114545,73.58616957,0.202038022,516.1858466,1,0,0.797961978,0,0,0,0.202038022
3448.1,2.315448332,73.33251184,0.190630425,244.4774799,1,0.043014792,0.766354869,0,0,0,0.190630425
3448.2,2.337525808,72.91362586,0.173868417,83.44534092,1,0.087976959,0.738154557,0,0,0,0.173868417
3448.3,2.359499156,72.98458686,0.160915943,34.58074895,1,0.114199085,0.724884902,0,0,0,0.160915943
3448.4,2.370429545,73.23314551,0.157151164,26.49613093,1,0.10304166,0.739807142,0,0,0,0.157151164
3448.5,2.366472727,73.36475463,0.158895277,29.66153216,1,0.079710734,0.761393932,0,0,0,0.158895277
3448.6,2.356679545,73.61328461,0.162710639,38.59001203,1,0.073102365,0.764187005,0,0,0,0.162710639
3448.7,2.352322727,73.64399104,0.164333326,42.50488539,1,0.086433456,0.749233205,0,0,0,0.164333326
3448.8,2.3559,73.57225856,0.162350148,37.28316376,1,0.110691764,0.726958088,0,0,0,0.162350148
3448.9,2.365668182,73.51198375,0.15736334,26.89396935,1,0.124712217,0.717924443,0,0,0,0.15736334
3449,2.371248097,73.60149997,0.152698304,19.75763854,1,0.125800901,0.721500795,0,0,0,0.152698304
3449.1,2.37161111,73.85316323,0.151460152,18.22267916,1,0.119055621,0.729484188,0,0,0,0.151460152
3449.2,2.370469545,74.07570913,0.153991834,21.44628693,1,0.107156734,0.738851386,0,0,0,0.153991834
3449.3,2.370666818,74.11376746,0.155004513,22.92485749,1,0.109805859,0.735189627,0,0,0,0.155004513
3449.4,2.371803182,74.17322212,0.156865122,25.95846352,1,0.109736029,0.733398849,0,0,0,0.156865122
3449.5,2.370123894,74.19787703,0.158323465,28.55574362,1,0.117334689,0.724341846,0,0,0,0.158323465
3449.6,2.364806364,74.26834702,0.165198723,45.11911506,1,0.087885733,0.746915505,0,0,0,0.165198723
3449.7,2.361397273,74.45473449,0.169198143,58.67266583,1,0.074409932,0.756391907,0,0,0,0.169198143
3449.8,2.358325455,74.50635161,0.170830903,65.61039693,1,0.076339709,0.752829397,0,0,0,0.170830903
3449.9,2.356051412,74.58956056,0.173197703,76.48953342,1,0.075329256,0.751473039,0,0,0,0.173197703
3450,2.353766603,74.67890676,0.174614329,84.04023765,1,0.069977863,0.755407832,0,0,0,0.174614329
3450.1,2.353,74.66121614,0.176125538,92.85545875,1,0.056514233,0.767360234,0,0,0,0.176125538
3450.2,2.356570909,74.43238927,0.171826232,70.23542632,1,0.062439572,0.765734169,0,0,0,0.171826232
3450.3,2.360029091,74.14171245,0.169196045,58.65000309,1,0.059758962,0.771045072,0,0,0,0.169196045
3450.4,2.361165455,73.71367158,0.169516962,59.9284191,1,0.047029152,0.783453911,0,0,0,0.169516962
3450.5,2.362603636,72.97807262,0.168108931,54.65186499,1,0.041700364,0.79019064,0,0,0,0.168108931
3450.6,2.364438182,72.38902453,0.166742692,49.85876811,1,0.040917879,0.79233939,0,0,0,0.166742692
3450.7,2.366149091,71.93468511,0.164178416,42.46272842,1,0.047553136,0.788268471,0,0,0,0.164178416
3450.8,2.367710788,71.50693118,0.162926724,38.73366344,1,0.048443751,0.78862955,0,0,0,0.162926724
3450.9,2.369694493,71.043457,0.161294004,34.80495359,1,0.048003753,0.79070224,0,0,0,0.161294004
3451,2.373968822,71.10640921,0.157650715,27.31287739,1,0.042846693,0.799502582,0,0,0,0.157650715
3451.1,2.376118636,71.18160212,0.155665113,23.95446176,1,0.044183545,0.800151265,0,0,0,0.155665113
3451.2,2.37802,71.39699027,0.153870258,21.2968483,1,0.050544907,0.795584875,0,0,0,0.153870258
3451.3,2.382956818,72.16553472,0.152619446,19.57579692,1,0.055025869,0.792354722,0,0,0,0.152619446
3451.4,2.384416818,72.67502137,0.154229715,21.8321163,1,0.0572759,0.788494368,0,0,0,0.154229715
3451.5,2.377687273,72.75649232,0.158304134,28.79352924,1,0.055490537,0.786205316,0,0,0,0.158304134
3451.6,2.369396818,72.68665696,0.163321643,40.00110343,1,0.043586906,0.793091477,0,0,0,0.163321643
3451.7,2.361434439,72.75785681,0.166000349,47.48630343,1,0.039868599,0.794131026,0,0,0,0.166000349
3451.8,2.356833636,72.46288077,0.165082821,44.69327567,1,0.047125413,0.787791798,0,0,0,0.165082821
3451.9,2.356317273,72.18903035,0.166653994,49.56937543,1,0.03127078,0.802075247,0,0,0,0.166653994
3452,2.366338636,71.97363724,0.164350146,43.12901722,1,0.040012665,0.795637155,0,0,0,0.164350146
3452.1,2.380424923,71.75870324,0.159250905,30.55828771,1,0.063921469,0.776827641,0,0,0,0.159250905
3452.2,2.386242209,71.72909745,0.156544384,25.40932244,1,0.076351074,0.767104547,0,0,0,0.156544384
3452.3,2.387,71.7430992,0.156113411,24.66501274,1,0.078843005,0.765043551,0,0,0,0.156113411
3452.4,2.387,71.66209887,0.157386151,26.8438055,1,0.077474433,0.765139357,0,0,0,0.157386151
3452.5,2.388079177,71.41852413,0.160180245,32.32587446,1,0.063960738,0.775858957,0,0,0,0.160180245
3452.6,2.391495872,70.99408248,0.165516024,46.51617033,1,0.03303189,0.801452044,0,0,0,0.165516024
3452.7,2.394618182,70.6300865,0.170512451,63.99030236,1,0,0.829487618,0,0,0,0.170512451
3452.8,2.396,70.64544672,0.170521181,64.02752245,1,0,0.829478819,0,0,0,0.170521181
3452.9,2.396,71.19667749,0.169571264,60.21974983,1,0,0.830428736,0,0,0,0.169571264
3453,2.396718182,72.15724147,0.160348712,34.95576378,1,0.047069859,0.792581436,0,0,0,0.160348712
3453.1,2.399563636,73.56652511,0.1507374,17.56419129,1,0.090236785,0.759025765,0,0,0,0.1507374
3453.2,2.404954545,75.2432389,0.149705766,16.137084,1,0.100607125,0.749687108,0,0,0,0.149705766
3453.3,2.407491487,76.86570331,0.155872724,24.74362895,1,0.086484976,0.75764234,0,0,0,0.155872724
3453.4,2.399837838,77.95984629,0.165622132,48.3250166,1,0.061519405,0.772858552,0,0,0,0.165622132
3453.5,2.37815635,78.47896572,0.176877522,103.4397263,1,0.02464964,0.798472857,0,0,0,0.176877522
3453.6,2.35335974,78.58086014,0.184205907,158.7368706,1,0,0.815794093,0,0,0,0.184205907
3453.7,2.341643182,78.90015971,0.184592068,162.5826756,1,0,0.815407932,0,0,0,0.184592068
3453.8,2.343230909,79.23667575,0.184355992,160.0220256,1,0,0.815644008,0,0,0,0.184355992
3453.9,2.349664545,79.46355553,0.184424596,160.7506189,1,0,0.815575404,0,0,0,0.184424596
3454,2.353919545,79.52934688,0.184737366,164.1430913,1,0,0.815046776,0.000215831,0,0,0.184737366
3454.1,2.352349545,78.90441609,0.185877854,177.0377265,1,0,0.813823675,0.000298486,0,0,0.185877854
3454.2,2.348587273,77.97083591,0.186623935,185.9516036,1,0,0.813376065,0,0,0,0.186623935
3454.3,2.345020909,76.56615464,0.180092086,132.955717,1,0.031400738,0.788507147,0,0,0,0.180092086
3454.4,2.345252929,74.83845185,0.169284099,60.19952533,1,0.05737883,0.773337011,0,0,0,0.169284099
3454.5,2.352155778,73.21288036,0.164316014,42.66051948,1,0.054335628,0.781348314,0,0,0,0.164316014
3454.6,2.364780027,71.99240298,0.1600132,32.03550709,1,0.065332388,0.774654346,0,0,0,0.1600132
3454.7,2.383538182,71.07532785,0.156430403,25.20130445,1,0.067946831,0.775622787,0,0,0,0.156430403
3454.8,2.40036,70.5445976,0.153426317,20.6606542,1,0.064700896,0.781872834,0,0,0,0.153426317
3454.9,2.407612727,70.4429034,0.151353753,18.04604194,1,0.061607588,0.787038656,0,0,0,0.151353753
3455,2.409442727,70.36546707,0.148564302,15.01242831,1,0.068387438,0.783048175,0,0,0,0.148564302
3455.1,2.411158182,70.66627824,0.145127635,11.99811636,1,0.080166355,0.774705967,0,0,0,0.145127635
3455.2,2.412715455,71.50539918,0.141752002,9.560903668,1,0.098794699,0.759453296,0,0,0,0.141752002
3455.3,2.408737518,72.53369485,0.142451411,9.99001042,1,0.106204748,0.751343841,0,0,0,0.142451411
3455.4,2.400014681,73.45578924,0.147035633,13.52309774,1,0.101199128,0.751765238,0,0,0,0.147035633
3455.5,2.391338244,74.14384014,0.154254348,21.88258433,1,0.093183085,0.752562539,0,0,0,0.154254348
3455.6,2.387,74.50637257,0.158064217,28.15574249,1,0.092578704,0.74935709,0,0,0,0.158064217
3455.7,2.388979545,74.82242439,0.161270484,34.86901997,1,0.083046674,0.755682897,0,0,0,0.161270484
3455.8,2.393064545,75.18554025,0.1653181,45.80276981,1,0.075844255,0.758837723,0,0,0,0.1653181
3455.9,2.390656818,75.59488571,0.170105351,62.81205236,1,0.080218376,0.749676313,0,0,0,0.170105351
3456,2.380145,75.98672557,0.173315608,77.17043703,1,0.09056326,0.736121196,0,0,0,0.173315608
3456.1,2.363879545,76.3221719,0.17823472,106.9673058,1,0.084236007,0.737529268,0,0,0,0.17823472
3456.2,2.348920897,76.51517103,0.181229306,130.1085881,1,0.062734871,0.756035814,0,0,0,0.181229306
3456.3,2.351978862,76.54915744,0.179401256,116.4514248,1,0.048107027,0.772491704,0,0,0,0.179401256
3456.4,2.37368,76.35046562,0.173453816,78.69550546,1,0.054438457,0.772107733,0,0,0,0.173453816
3456.5,2.393825455,76.08125309,0.169380096,59.45724208,1,0.071572741,0.759047191,0,0,0,0.169380096
3456.6,2.398134545,75.73490892,0.168971927,57.80032989,1,0.079851135,0.751176939,0,0,0,0.168971927
3456.7,2.384869091,75.37528973,0.167887153,53.8508935,1,0.092029924,0.740082881,0,0,0,0.167887153
3456.8,2.362214545,75.05485256,0.165420535,45.72785303,1,0.104329079,0.730250468,0,0,0,0.165420535
3456.9,2.342,74.82689399,0.160434891,32.94405837,0.998874847,0.142475932,0.697089177,0,0,0.000172146,0.160262746
3457,2.346516364,74.72202548,0.150510656,17.96460634,0.969687062,0.192917127,0.656572218,0,0,0.004637815,0.145872864
3457.1,2.382367899,74.74142516,0.13405463,6.157430519,1,0.240767129,0.625178241,0,0,0,0.13405463
3457.2,2.427669189,74.83983271,0.122690096,2.727817212,1,0.269490809,0.60781914,0,0,0,0.122690096
3457.3,2.452954469,74.92329899,0.123231281,2.837508571,1,0.255513529,0.621255232,0,0,0,0.123231281
3457.4,2.454443182,74.97368931,0.132522055,5.383662636,1,0.211237144,0.656240801,0,0,0,0.132522055
3457.5,2.436045455,74.9844707,0.147357642,14.45396433,1,0.150567414,0.702074945,0,0,0,0.147357642
3457.6,2.41135,74.94973811,0.158167408,28.32045486,1,0.110796966,0.731035626,0,0,0,0.158167408
3457.7,2.390434091,74.84026519,0.165255746,45.2475081,1,0.092747157,0.741997099,0,0,0,0.165255746
3457.8,2.376431818,74.70677694,0.167845835,53.69664006,1,0.081826055,0.75032812,0,0,0,0.167845835
3457.9,2.365854545,74.60553665,0.169265034,58.92429347,1,0.066200682,0.764534264,0,0,0,0.169265034
3458,2.358880759,74.67018756,0.170089007,62.25640657,1,0.055684389,0.774226633,0,0,0,0.170089007
3458.1,2.357672492,74.95680151,0.170925492,65.77325742,1,0.049915057,0.779159468,0,0,0,0.170925492
3458.2,2.362818345,75.46855185,0.168800869,57.30313676,1,0.051516591,0.77968253,0,0,0,0.168800869
3458.3,2.373372727,76.04886174,0.165558381,46.14711486,1,0.060942227,0.773499438,0,0,0,0.165558381
3458.4,2.380631818,76.60302847,0.164323121,42.51659714,1,0.067574587,0.768102338,0,0,0,0.164323121
3458.5,2.37285,76.98663119,0.167661006,53.49140927,1,0.063108185,0.76923081,0,0,0,0.167661006
3458.6,2.355458182,77.00217279,0.172704334,74.37033922,1,0.062896151,0.764399566,0,0,0,0.172704334
3458.7,2.33969,76.42856703,0.175704421,90.41550133,1,0.064617535,0.75967808,0,0,0,0.175704421
3458.8,2.331523636,75.36742886,0.177099601,98.99892726,1,0.059789064,0.763111353,0,0,0,0.177099601
3458.9,2.330755412,73.99310932,0.176752463,96.751636,1,0.057118758,0.766128756,0,0,0,0.176752463
3459,2.333671793,72.68964093,0.173073509,76.08033114,1,0.048652707,0.778273762,0,0,0,0.173073509
3459.1,2.342455909,71.74473721,0.168779154,57.12547899,1,0.048708441,0.782512425,0,0,0,0.168779154
3459.2,2.362753182,71.52797726,0.162311609,38.13672058,1,0.05478812,0.782900251,0,0,0,0.162311609
