DEPTH,BDCFM,DTCR,Por,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
1520.6,2.382999897,113.2834239,0.04510891,0.025478,1.0,0.8642015,0.09068952,0.0,0.0,0.0,0.04510891
1520.7,2.378000021,113.626483,0.049235,0.032012001,1.0,0.8520125,0.09875251,0.0,0.0,0.0,0.049235
1520.8,2.367000103,114.1075772,0.04964769,0.032751001,1.0,0.8857449,0.06460743,0.0,0.0,0.0,0.04964769
1520.9,2.371999979,114.6639069,0.04585949,0.026558001,1.0,0.9421667,0.01197385,0.0,0.0,0.0,0.04585949
1521.0,2.388999939,115.2624567,0.04142025,0.020773999,1.0,0.932498,0.0260817,0.0,0.0,0.0,0.04142025
1521.1,2.39199996,115.8164351,0.06556807,0.079029001,1.0,0.7369769,0.117273,0.08018207,0.0,0.0,0.06556807
1521.2,2.375,116.2485442,0.06193493,0.064638004,1.0,0.761408,0.1460367,0.03062039,0.0,0.0,0.06193493
1521.3,2.368000031,116.5566827,0.05698922,0.049162999,1.0,0.8044302,0.1385806,0.0,0.0,0.0,0.05698922
1521.4,2.377000093,116.545749,0.05606193,0.046705,1.0,0.8297949,0.1141431,0.0,0.0,0.0,0.05606193
1521.5,2.390000105,116.328721,0.05950101,0.056494001,1.0,0.8100716,0.1304274,0.0,0.0,0.0,0.05950101
1521.6,2.380000114,115.9303583,0.0601306,0.058495998,1.0,0.8223507,0.1175187,0.0,0.0,0.0,0.0601306
1521.7,2.355000019,115.307165,0.07870101,0.163442999,1.0,0.7772137,0.1440853,0.0,0.0,0.0,0.07870101
1521.8,2.355999947,114.6080821,0.08117669,0.187436998,1.0,0.7961726,0.1226507,0.0,0.0,0.0,0.08117669
1521.9,2.371000051,113.8679454,0.06482072,0.075828001,1.0,0.8344123,0.100767,0.0,0.0,0.0,0.06482072
1522.0,2.369999886,113.1924772,0.05865463,0.053909,1.0,0.7708089,0.1705365,0.0,0.0,0.0,0.05865463
1522.1,2.361000061,112.6064498,0.06134381,0.062558003,1.0,0.7415861,0.1970701,0.0,0.0,0.0,0.06134381
1522.2,2.371000051,112.141726,0.05848892,0.053417001,1.0,0.7379734,0.2027194,0.000818293,0.0,0.0,0.05848892
1522.3,2.395999908,111.8801875,0.04553768,0.02609,1.0,0.8191845,0.1352778,0.0,0.0,0.0,0.04553768
1522.4,2.397000074,111.7468556,0.04421222,0.024245,1.0,0.8462066,0.1095812,0.0,0.0,0.0,0.04421222
1522.5,2.392999887,111.7501918,0.04798503,0.029873,1.0,0.8236939,0.1283211,0.0,0.0,0.0,0.04798503
1522.6,2.387000084,111.8657448,0.04984926,0.033119,1.0,0.8085706,0.1415801,0.0,0.0,0.0,0.04984926
1522.7,2.375999928,112.0339635,0.05470352,0.043322999,1.0,0.7981469,0.1471495,0.0,0.0,0.0,0.05470352
1522.8,2.369999886,112.2439386,0.06253331,0.066813998,1.0,0.7770727,0.160394,0.0,0.0,0.0,0.06253331
1522.9,2.35800004,112.4768623,0.0795275,0.171091005,1.0,0.7167401,0.2037324,0.0,0.0,0.0,0.0795275
1523.0,2.36500001,112.7216125,0.06971862,0.099431001,1.0,0.7621278,0.1681536,0.0,0.0,0.0,0.06971862
1523.1,2.385999918,112.9799443,0.04908214,0.031741999,1.0,0.8480598,0.1028581,0.0,0.0,0.0,0.04908214
1523.2,2.391000032,113.2485561,0.04968387,0.032816999,1.0,0.848074,0.1022421,0.0,0.0,0.0,0.04968387
1523.3,2.395999908,113.5122929,0.0488398,0.031319998,1.0,0.8480945,0.1030657,0.0,0.0,0.0,0.0488398
1523.4,2.394999981,113.7348852,0.0495232,0.032527,1.0,0.8480062,0.1024706,0.0,0.0,0.0,0.0495232
1523.5,2.388999939,113.8205555,0.0595795,0.056740001,1.0,0.8116404,0.1287801,0.0,0.0,0.0,0.0595795
1523.6,2.374000072,113.7597707,0.06467079,0.075202003,1.0,0.7735915,0.1617377,0.0,0.0,0.0,0.06467079
1523.7,2.33100009,113.3511428,0.07812698,0.158333004,1.0,0.7561167,0.1657564,0.0,0.0,0.0,0.07812698
1523.8,2.329999924,112.5467512,0.07640827,0.143969998,1.0,0.8102418,0.11335,0.0,0.0,0.0,0.07640827
1523.9,2.359999895,111.4252751,0.03448289,0.014152,1.0,0.9176439,0.04787319,0.0,0.0,0.0,0.03448289
1524.0,2.359999895,109.8033453,0.02955573,0.010775,1.0,0.8872486,0.08319567,0.0,0.0,0.0,0.02955573
1524.1,2.354000092,107.9458989,0.0495097,0.032501999,1.0,0.7992408,0.1512495,0.0,0.0,0.0,0.0495097
1524.2,2.374000072,105.9651827,0.04850289,0.030741001,1.0,0.8282397,0.1232574,0.0,0.0,0.0,0.04850289
1524.3,2.410000086,104.1168425,0.0258332,0.00877,1.0,0.8212348,0.152932,0.0,0.0,0.0,0.0258332
1524.4,2.464999914,102.5790762,0.03288647,0.012956,1.0,0.713548,0.1228781,0.1306874,0.0,0.0,0.03288647
1524.5,2.440999985,101.3526106,0.04707142,0.0284,1.0,0.6960432,0.1371225,0.1197628,0.0,0.0,0.04707142
1524.6,2.388999939,100.8737627,0.05136779,0.036022,1.0,0.708567,0.1977268,0.04233842,0.0,0.0,0.05136779
1524.7,2.378999949,100.8376432,0.04438544,0.024478,1.0,0.7734728,0.1821418,0.0,0.0,0.0,0.04438544
1524.8,2.34100008,101.180854,0.08708226,0.259875,1.0,0.6746871,0.2382306,0.0,0.0,0.0,0.08708226
1524.9,2.342000008,101.9111439,0.08318564,0.209473997,1.0,0.6862399,0.2305745,0.0,0.0,0.0,0.08318564
1525.0,2.346999884,102.7400863,0.06099611,0.061365999,1.0,0.7596153,0.1793886,0.0,0.0,0.0,0.06099611
1525.1,2.344000101,103.5941737,0.05993928,0.057879999,1.0,0.7544016,0.1856591,0.0,0.0,0.0,0.05993928
1525.2,2.328000069,104.2965783,0.07792637,0.156586006,1.0,0.6757991,0.2462745,0.0,0.0,0.0,0.07792637
1525.3,2.326999903,104.8550257,0.08692488,0.25762099,1.0,0.6517245,0.2492431,0.01210759,0.0,0.0,0.08692488
1525.4,2.339999914,105.2382246,0.07890295,0.165279001,1.0,0.7017965,0.2193006,0.0,0.0,0.0,0.07890295
1525.5,2.342999935,105.399713,0.07704714,0.149149999,1.0,0.7124209,0.210532,0.0,0.0,0.0,0.07704714
1525.6,2.338000059,105.4369698,0.07362975,0.123453997,1.0,0.7906425,0.1357277,0.0,0.0,0.0,0.07362975
1525.7,2.335999966,105.3528625,0.07147886,0.109603003,1.0,0.8293105,0.09921066,0.0,0.0,0.0,0.07147886
1525.8,2.334000111,105.184632,0.08130009,0.188721001,1.0,0.788345,0.1303549,0.0,0.0,0.0,0.08130009
1525.9,2.332999945,104.9976814,0.0866466,0.253684998,1.0,0.7616123,0.1517411,0.0,0.0,0.0,0.0866466
1526.0,2.34100008,104.8321426,0.07879966,0.164336994,1.0,0.7507306,0.1704697,0.0,0.0,0.0,0.07879966
1526.1,2.36500001,104.7906657,0.05699144,0.049169999,1.0,0.7320688,0.2109397,0.0,0.0,0.0,0.05699144
1526.2,2.36500001,104.8672334,0.06051296,0.059746999,1.0,0.7567188,0.1827683,0.0,0.0,0.0,0.06051296
1526.3,2.358999968,105.13827,0.07212053,0.113564,1.0,0.8120228,0.1158567,0.0,0.0,0.0,0.07212053
1526.4,2.355999947,105.5779968,0.07421435,0.127513006,1.0,0.7559698,0.1698159,0.0,0.0,0.0,0.07421435
1526.5,2.362999916,106.0987208,0.05823254,0.052664999,1.0,0.7082391,0.2335284,0.0,0.0,0.0,0.05823254
1526.6,2.391000032,106.6334641,0.05126173,0.035811,1.0,0.7123814,0.1604433,0.07591359,0.0,0.0,0.05126173
1526.7,2.391000032,107.0050108,0.05536229,0.044930998,1.0,0.6839477,0.1691673,0.0915227,0.0,0.0,0.05536229
1526.8,2.415999889,107.1973856,0.03476516,0.014375,1.0,0.7706463,0.1945886,0.0,0.0,0.0,0.03476516
1526.9,2.424000025,106.9901047,0.03031261,0.011236,1.0,0.7789699,0.1907175,0.0,0.0,0.0,0.03031261
1527.0,2.381999969,106.426958,0.03967914,0.018866001,1.0,0.7471542,0.2120641,0.001102569,0.0,0.0,0.03967914
1527.1,2.358999968,105.6085471,0.06583975,0.080225997,1.0,0.6638376,0.1895651,0.08075757,0.0,0.0,0.06583975
1527.2,2.354000092,104.5004225,0.06870081,0.093987003,1.0,0.6636229,0.1449011,0.1227753,0.0,0.0,0.06870081
1527.3,2.377000093,103.3419963,0.0477185,0.029436,1.0,0.7263888,0.1818402,0.04405245,0.0,0.0,0.0477185
1527.4,2.404999971,102.19982,0.05076789,0.034846,1.0,0.7204708,0.2284135,0.000347798,0.0,0.0,0.05076789
1527.5,2.39199996,101.3129671,0.06468797,0.075273,1.0,0.6879265,0.2124731,0.03491239,0.0,0.0,0.06468797
1527.6,2.377000093,100.7027771,0.05293905,0.039292999,1.0,0.7365385,0.1939664,0.01655614,0.0,0.0,0.05293905
1527.7,2.342000008,100.3425692,0.07345593,0.122272998,1.0,0.6941555,0.2042708,0.02811774,0.0,0.0,0.07345593
1527.8,2.302000046,100.5048488,0.08964895,0.299529999,1.0,0.7369739,0.1733772,0.0,0.0,0.0,0.08964895
1527.9,2.311000109,100.9871237,0.08375552,0.216184005,1.0,0.7631468,0.1530977,0.0,0.0,0.0,0.08375552
1528.0,2.349999905,101.7536215,0.0582973,0.052854002,1.0,0.7651541,0.1765486,0.0,0.0,0.0,0.0582973
1528.1,2.349999905,102.913475,0.05567406,0.045713,1.0,0.7549776,0.1893483,0.0,0.0,0.0,0.05567406
1528.2,2.346999884,104.2423398,0.07920832,0.168096006,1.0,0.6782728,0.2425188,0.0,0.0,0.0,0.07920832
1528.3,2.345000029,105.694801,0.09403079,0.381709993,1.0,0.6331424,0.2728268,0.0,0.0,0.0,0.09403079
1528.4,2.354000092,107.0990819,0.06491122,0.076209001,1.0,0.7467147,0.1883741,0.0,0.0,0.0,0.06491122
1528.5,2.362999916,108.3498073,0.05020378,0.033775002,1.0,0.8137942,0.136002,0.0,0.0,0.0,0.05020378
1528.6,2.371000051,109.3567552,0.04999877,0.033394001,1.0,0.8533168,0.09668446,0.0,0.0,0.0,0.04999877
1528.7,2.381999969,109.8869797,0.05122349,0.035735,1.0,0.8290862,0.1196903,0.0,0.0,0.0,0.05122349
1528.8,2.378000021,110.0994366,0.05413385,0.041979,1.0,0.807958,0.1379082,0.0,0.0,0.0,0.05413385
1528.9,2.39199996,109.9583193,0.04103792,0.020339999,1.0,0.8550966,0.1038655,0.0,0.0,0.0,0.04103792
1529.0,2.407000065,109.5754444,0.03537573,0.014869,1.0,0.8759037,0.0887206,0.0,0.0,0.0,0.03537573
1529.1,2.394999981,109.1372619,0.04391718,0.023852,1.0,0.8308045,0.1252783,0.0,0.0,0.0,0.04391718
1529.2,2.410000086,108.7581231,0.04308191,0.022775,1.0,0.815351,0.106204,0.0353631,0.0,0.0,0.04308191
1529.3,2.407000065,108.6071776,0.05643252,0.047672,1.0,0.7328827,0.1368402,0.07384466,0.0,0.0,0.05643252
1529.4,2.378999949,108.6313253,0.06028768,0.059007,1.0,0.7462154,0.1934969,0.0,0.0,0.0,0.06028768
1529.5,2.377000093,108.8793565,0.05196778,0.037237,1.0,0.8161723,0.1318599,0.0,0.0,0.0,0.05196778
1529.6,2.378000021,109.2058622,0.0412869,0.020622,1.0,0.8851023,0.0736108,0.0,0.0,0.0,0.0412869
1529.7,2.365999937,109.5199802,0.04859623,0.0309,1.0,0.8921112,0.05929261,0.0,0.0,0.0,0.04859623
1529.8,2.359999895,109.6802019,0.05879368,0.054324999,1.0,0.8419381,0.09926819,0.0,0.0,0.0,0.05879368
1529.9,2.367000103,109.6113784,0.05295605,0.039329998,1.0,0.8377711,0.1092728,0.0,0.0,0.0,0.05295605
1530.0,2.371999979,109.3679851,0.04752187,0.029116999,1.0,0.8147123,0.1377658,0.0,0.0,0.0,0.04752187
1530.1,2.377000093,108.8977387,0.04613533,0.026967,1.0,0.7867981,0.1670666,0.0,0.0,0.0,0.04613533
1530.2,2.387000084,108.3514045,0.04881653,0.031279001,1.0,0.7634871,0.1876964,0.0,0.0,0.0,0.04881653
1530.3,2.378999949,107.7883878,0.05611112,0.046831999,1.0,0.7391811,0.2047078,0.0,0.0,0.0,0.05611112
1530.4,2.351000071,107.3317456,0.09015902,0.308104008,1.0,0.6896176,0.2202233,0.0,0.0,0.0,0.09015902
1530.5,2.344000101,107.0113235,0.09808856,0.477793008,1.0,0.6795196,0.2223918,0.0,0.0,0.0,0.09808856
1530.6,2.375,106.8083116,0.04922733,0.031998001,1.0,0.7838102,0.1669625,0.0,0.0,0.0,0.04922733
1530.7,2.387000084,106.7821453,0.04279747,0.022419,1.0,0.8046111,0.1138647,0.03872675,0.0,0.0,0.04279747
1530.8,2.36500001,106.8223232,0.05813139,0.052370999,1.0,0.7792755,0.1625931,0.0,0.0,0.0,0.05813139
1530.9,2.34100008,106.8991399,0.08129847,0.188703999,1.0,0.6766444,0.2420571,0.0,0.0,0.0,0.08129847
1531.0,2.349999905,106.9447012,0.06563949,0.079342,1.0,0.7165574,0.2178031,0.0,0.0,0.0,0.06563949
1531.1,2.372999907,106.9436882,0.03320332,0.013185,1.0,0.8344192,0.1323775,0.0,0.0,0.0,0.03320332
1531.2,2.372999907,106.891627,0.03994549,0.019146999,1.0,0.7853113,0.1565805,0.01816271,0.0,0.0,0.03994549
1531.3,2.371999979,106.7802642,0.04627268,0.027171999,1.0,0.7516412,0.1846411,0.01744504,0.0,0.0,0.04627268
1531.4,2.378999949,106.6631327,0.04311022,0.022810999,1.0,0.7695418,0.187348,0.0,0.0,0.0,0.04311022
1531.5,2.398000002,106.557716,0.03997827,0.019181,1.0,0.793738,0.1662837,0.0,0.0,0.0,0.03997827
1531.6,2.397000074,106.5325547,0.04501886,0.025350999,1.0,0.7738317,0.1811494,0.0,0.0,0.0,0.04501886
1531.7,2.39199996,106.5780273,0.04837252,0.03052,1.0,0.7533765,0.1977364,0.000514557,0.0,0.0,0.04837252
1531.8,2.378000021,106.7101305,0.05201862,0.037342001,1.0,0.7546689,0.1933125,0.0,0.0,0.0,0.05201862
1531.9,2.369999886,106.9460859,0.05574897,0.045903001,1.0,0.797331,0.14692,0.0,0.0,0.0,0.05574897
1532.0,2.394000053,107.2312129,0.04336047,0.023128999,1.0,0.8397138,0.1169257,0.0,0.0,0.0,0.04336047
1532.1,2.405999899,107.5532679,0.03909537,0.018267,1.0,0.846173,0.1147317,0.0,0.0,0.0,0.03909537
1532.2,2.395999908,107.8626884,0.04774623,0.029480999,1.0,0.8102264,0.1420274,0.0,0.0,0.0,0.04774623
1532.3,2.390000105,108.1420455,0.05760988,0.050880998,1.0,0.7578989,0.1844912,0.0,0.0,0.0,0.05760988
1532.4,2.398000002,108.3613525,0.05578453,0.045993,1.0,0.7538237,0.1903917,0.0,0.0,0.0,0.05578453
1532.5,2.403000116,108.4922085,0.04730922,0.028775999,1.0,0.7968842,0.1558065,0.0,0.0,0.0,0.04730922
1532.6,2.392999887,108.5541306,0.03046249,0.01133,1.0,0.8868956,0.08264192,0.0,0.0,0.0,0.03046249
1532.7,2.384000063,108.5137294,0.02957879,0.010789,1.0,0.8787115,0.07333216,0.01837752,0.0,0.0,0.02957879
1532.8,2.374000072,108.3530936,0.04816867,0.030177999,1.0,0.7680023,0.183829,0.0,0.0,0.0,0.04816867
1532.9,2.369999886,108.1021537,0.05464153,0.043175001,1.0,0.7381063,0.2072522,0.0,0.0,0.0,0.05464153
1533.0,2.394000053,107.7169664,0.04012633,0.019339001,1.0,0.7968281,0.1630456,0.0,0.0,0.0,0.04012633
1533.1,2.404000044,107.2492224,0.03439642,0.014085,1.0,0.8104762,0.1551274,0.0,0.0,0.0,0.03439642
1533.2,2.405999899,106.748284,0.03245398,0.012649,1.0,0.7803717,0.186832,0.000342307,0.0,0.0,0.03245398
1533.3,2.398000002,106.2952901,0.03510141,0.014645,1.0,0.7730749,0.1917687,5.49e-05,0.0,0.0,0.03510141
1533.4,2.358999968,106.0026941,0.06467316,0.075211003,1.0,0.7134687,0.2218582,0.0,0.0,0.0,0.06467316
1533.5,2.357000113,105.8683805,0.068533,0.093117997,1.0,0.6978395,0.2336275,0.0,0.0,0.0,0.068533
1533.6,2.387000084,106.0842467,0.05659084,0.048092,1.0,0.7158766,0.2275325,0.0,0.0,0.0,0.05659084
1533.7,2.395999908,106.5396686,0.05117385,0.035636999,1.0,0.7502687,0.1985574,0.0,0.0,0.0,0.05117385
1533.8,2.401000023,107.165795,0.03817919,0.017364001,1.0,0.8365357,0.1252851,0.0,0.0,0.0,0.03817919
1533.9,2.398000002,107.8922423,0.03066002,0.011454,1.0,0.8588249,0.1097286,0.000786482,0.0,0.0,0.03066002
1534.0,2.394999981,108.5173343,0.03854671,0.017720999,1.0,0.8035312,0.1167545,0.0411676,0.0,0.0,0.03854671
1534.1,2.388999939,109.0072278,0.05447403,0.042776,1.0,0.731355,0.1647179,0.04945305,0.0,0.0,0.05447403
1534.2,2.381000042,109.0315025,0.04627988,0.027183,1.0,0.7810903,0.1720126,0.000617193,0.0,0.0,0.04627988
1534.3,2.357000113,108.7440737,0.05160415,0.036495999,1.0,0.8558832,0.09251259,0.0,0.0,0.0,0.05160415
1534.4,2.357000113,108.1689482,0.0511236,0.035537999,1.0,0.8579778,0.09089858,0.0,0.0,0.0,0.0511236
1534.5,2.368000031,107.3242325,0.03896469,0.018135,1.0,0.7949615,0.1660738,0.0,0.0,0.0,0.03896469
1534.6,2.368000031,106.4635361,0.03838151,0.017558999,1.0,0.7783232,0.1813446,0.00195066,0.0,0.0,0.03838151
1534.7,2.361000061,105.6711026,0.05149318,0.036272001,1.0,0.7408389,0.1774163,0.03025168,0.0,0.0,0.05149318
1534.8,2.371000051,105.2277313,0.05290103,0.039211001,1.0,0.7106261,0.1832625,0.05321032,0.0,0.0,0.05290103
1534.9,2.39199996,105.0585029,0.0678689,0.089759,1.0,0.6305802,0.1844454,0.1171055,0.0,0.0,0.0678689
1535.0,2.388999939,105.2065627,0.06283464,0.067937002,1.0,0.6857173,0.1107576,0.1406905,0.0,0.0,0.06283464
1535.1,2.382999897,105.6429462,0.04921369,0.031973999,1.0,0.7703249,0.04653388,0.1339276,0.0,0.0,0.04921369
1535.2,2.367000103,106.1665927,0.04489842,0.025183,1.0,0.8045413,0.09513409,0.05542615,0.0,0.0,0.04489842
1535.3,2.355000019,106.6905988,0.04392963,0.023869,1.0,0.846047,0.1100233,0.0,0.0,0.0,0.04392963
1535.4,2.346999884,107.0065663,0.05656898,0.048034001,1.0,0.8473984,0.09603264,0.0,0.0,0.0,0.05656898
1535.5,2.345999956,107.1270677,0.05912668,0.055335999,1.0,0.8098049,0.1310684,0.0,0.0,0.0,0.05912668
1535.6,2.378999949,106.955583,0.03030039,0.011229,1.0,0.860079,0.1096206,0.0,0.0,0.0,0.03030039
1535.7,2.387000084,106.5153077,0.03013904,0.011129,1.0,0.8457887,0.09496447,0.02910784,0.0,0.0,0.03013904
1535.8,2.368999958,105.9402498,0.03946638,0.018646,1.0,0.8039079,0.128995,0.02763075,0.0,0.0,0.03946638
1535.9,2.361999989,105.2839091,0.04757418,0.029201001,1.0,0.7827681,0.1696577,0.0,0.0,0.0,0.04757418
1536.0,2.368999958,104.726569,0.05129431,0.035875,1.0,0.733358,0.1739519,0.04139585,0.0,0.0,0.05129431
1536.1,2.382999897,104.3020807,0.05484867,0.043671999,1.0,0.7018078,0.1529736,0.09036995,0.0,0.0,0.05484867
1536.2,2.372999907,104.1789886,0.04906598,0.031714,1.0,0.7339135,0.2170205,0.0,0.0,0.0,0.04906598
1536.3,2.362999916,104.3666668,0.05576828,0.045952,1.0,0.7125374,0.2316943,0.0,0.0,0.0,0.05576828
1536.4,2.364000082,104.7781527,0.05291089,0.039232001,1.0,0.7263309,0.1848447,0.03591358,0.0,0.0,0.05291089
1536.5,2.394999981,105.474744,0.04104919,0.020352,1.0,0.7839604,0.1741224,0.000867974,0.0,0.0,0.04104919
1536.6,2.405999899,106.2876668,0.04291663,0.022568,1.0,0.7943209,0.1627625,0.0,0.0,0.0,0.04291663
1536.7,2.394000053,107.1473933,0.04147541,0.020838,1.0,0.7915817,0.1669429,0.0,0.0,0.0,0.04147541
1536.8,2.394999981,107.9387517,0.03443702,0.014116,1.0,0.8126343,0.1529286,0.0,0.0,0.0,0.03443702
1536.9,2.407999992,108.6138722,0.03299024,0.01303,1.0,0.8370351,0.1299746,0.0,0.0,0.0,0.03299024
1537.0,2.410000086,109.1828343,0.03617873,0.015544,1.0,0.8082651,0.1555562,0.0,0.0,0.0,0.03617873
1537.1,2.404000044,109.5791797,0.038908,0.018077999,1.0,0.7986915,0.1624005,0.0,0.0,0.0,0.038908
1537.2,2.40199995,109.9022361,0.03999994,0.019204,1.0,0.7984188,0.1615812,0.0,0.0,0.0,0.03999994
1537.3,2.392999887,110.1788974,0.05162538,0.036539,1.0,0.7390745,0.2093002,0.0,0.0,0.0,0.05162538
1537.4,2.387000084,110.4290843,0.06420743,0.073298,1.0,0.6806296,0.2406159,0.01454702,0.0,0.0,0.06420743
1537.5,2.407000065,110.6503439,0.06521031,0.077480003,1.0,0.671473,0.1882908,0.07502582,0.0,0.0,0.06521031
1537.6,2.427999973,110.8375937,0.05184849,0.036991999,1.0,0.7392623,0.106736,0.1021532,0.0,0.0,0.05184849
1537.7,2.403000116,110.8538559,0.03668815,0.015989,1.0,0.8182127,0.1450992,0.0,0.0,0.0,0.03668815
1537.8,2.364000082,110.7029548,0.06695017,0.085309997,1.0,0.710803,0.2222468,0.0,0.0,0.0,0.06695017
1537.9,2.364000082,110.3539407,0.06790341,0.089929998,1.0,0.7146849,0.2174117,0.0,0.0,0.0,0.06790341
1538.0,2.368999958,109.7068691,0.07437295,0.128637001,1.0,0.7171649,0.2084622,0.0,0.0,0.0,0.07437295
1538.1,2.369999886,108.9107014,0.07534482,0.135743007,1.0,0.7259329,0.1987223,0.0,0.0,0.0,0.07534482
1538.2,2.388000011,107.9907839,0.05264566,0.038660999,1.0,0.7493643,0.19799,0.0,0.0,0.0,0.05264566
1538.3,2.397000074,107.0639358,0.04414238,0.024150999,1.0,0.7777289,0.1780847,4.41e-05,0.0,0.0,0.04414238
1538.4,2.381000042,106.1846737,0.04655277,0.027597001,1.0,0.7702746,0.1831727,0.0,0.0,0.0,0.04655277
1538.5,2.365999937,105.4028573,0.03840433,0.017581999,1.0,0.8010666,0.1605291,0.0,0.0,0.0,0.03840433
1538.6,2.352999926,104.7003931,0.06103237,0.061489001,1.0,0.7211086,0.2178591,0.0,0.0,0.0,0.06103237
1538.7,2.328999996,103.9998536,0.0933038,0.366661012,1.0,0.6128998,0.2937964,0.0,0.0,0.0,0.0933038
1538.8,2.332999945,103.2254781,0.09041135,0.312435001,1.0,0.6349244,0.2746643,0.0,0.0,0.0,0.09041135
1538.9,2.335999966,102.2513787,0.08534365,0.236039996,1.0,0.671855,0.2428014,0.0,0.0,0.0,0.08534365
1539.0,2.34100008,101.1223678,0.07745361,0.152542993,1.0,0.6931993,0.2293471,0.0,0.0,0.0,0.07745361
1539.1,2.36500001,99.78646548,0.04683829,0.028036,1.0,0.7720504,0.1811113,0.0,0.0,0.0,0.04683829
1539.2,2.388000011,98.40108467,0.03749539,0.016719,1.0,0.7795579,0.128911,0.05403571,0.0,0.0,0.03749539
1539.3,2.430999994,97.06748544,0.0164173,0.005209,1.0,0.801915,0.1172257,0.06444196,0.0,0.0,0.0164173
1539.4,2.454999924,96.01756847,0.01287838,0.004282,1.0,0.7643013,0.1214895,0.1013308,0.0,0.0,0.01287838
1539.5,2.484999895,95.43335219,0.03059373,0.011412,1.0,0.684077,0.1077713,0.1775579,0.0,0.0,0.03059373
1539.6,2.476000071,95.24759192,0.04725649,0.028693,1.0,0.6460832,0.1328494,0.1738109,0.0,0.0,0.04725649
1539.7,2.428999901,95.76114157,0.06404021,0.072623,1.0,0.6215342,0.2102283,0.1041973,0.0,0.0,0.06404021
1539.8,2.404999971,96.76949065,0.05321952,0.039907999,1.0,0.7119197,0.2337541,0.001106737,0.0,0.0,0.05321952
1539.9,2.362999916,98.1125141,0.07437353,0.128640994,1.0,0.6573057,0.2683208,0.0,0.0,0.0,0.07437353
1540.0,2.361000061,99.77325999,0.06999608,0.10097,1.0,0.659467,0.2705369,0.0,0.0,0.0,0.06999608
1540.1,2.374000072,101.4600845,0.06674263,0.084335998,1.0,0.6653093,0.1817578,0.08619029,0.0,0.0,0.06674263
1540.2,2.371999979,103.1060376,0.05932363,0.055941999,1.0,0.7294742,0.2112021,0.0,0.0,0.0,0.05932363
1540.3,2.355999947,104.4642044,0.0840206,0.219377995,1.0,0.6649811,0.2509983,0.0,0.0,0.0,0.0840206
1540.4,2.371999979,105.586996,0.05798462,0.051947001,1.0,0.7562408,0.1857746,0.0,0.0,0.0,0.05798462
1540.5,2.38499999,106.5031022,0.04736454,0.028865,1.0,0.7995463,0.1530892,0.0,0.0,0.0,0.04736454
1540.6,2.392999887,107.1553775,0.04642607,0.027403999,1.0,0.8167685,0.1368054,0.0,0.0,0.0,0.04642607
1540.7,2.391000032,107.7393543,0.04968832,0.032825001,1.0,0.8151001,0.1352116,0.0,0.0,0.0,0.04968832
1540.8,2.387000084,108.3016976,0.05763485,0.050951,1.0,0.7790459,0.1633192,0.0,0.0,0.0,0.05763485
1540.9,2.387000084,108.9942521,0.05406566,0.041820999,1.0,0.7923024,0.153632,0.0,0.0,0.0,0.05406566
1541.0,2.381999969,109.8096786,0.0529949,0.039414998,1.0,0.7928119,0.1541932,0.0,0.0,0.0,0.0529949
1541.1,2.378999949,110.7658503,0.05538664,0.044992,1.0,0.7808353,0.1637781,0.0,0.0,0.0,0.05538664
1541.2,2.381000042,111.8450764,0.05335981,0.040219001,1.0,0.7937163,0.152924,0.0,0.0,0.0,0.05335981
1541.3,2.384000063,112.9150392,0.04863153,0.030960999,1.0,0.8157819,0.1355866,0.0,0.0,0.0,0.04863153
1541.4,2.38499999,113.9039283,0.04808167,0.030033,1.0,0.8158702,0.1360481,0.0,0.0,0.0,0.04808167
1541.5,2.38499999,114.5564053,0.05020523,0.033776999,1.0,0.7990938,0.150701,0.0,0.0,0.0,0.05020523
1541.6,2.378000021,114.9012153,0.05927253,0.055783998,1.0,0.7569072,0.1838203,0.0,0.0,0.0,0.05927253
1541.7,2.375,114.8115413,0.06147068,0.062997997,1.0,0.7470045,0.1915248,0.0,0.0,0.0,0.06147068
1541.8,2.388000011,114.1970903,0.05065328,0.034625001,1.0,0.7850969,0.1642498,0.0,0.0,0.0,0.05065328
1541.9,2.394000053,113.2690925,0.04954265,0.032561999,1.0,0.7691728,0.1812845,0.0,0.0,0.0,0.04954265
1542.0,2.395999908,112.0170332,0.05964324,0.056940001,1.0,0.6998591,0.2071586,0.03333913,0.0,0.0,0.05964324
1542.1,2.407000065,110.6283814,0.05318508,0.039832,1.0,0.7240728,0.2017918,0.02095036,0.0,0.0,0.05318508
1542.2,2.400000095,109.2324341,0.05727159,0.049938001,1.0,0.7089899,0.2160044,0.01773414,0.0,0.0,0.05727159
1542.3,2.395999908,107.9650409,0.0551887,0.044502001,1.0,0.7223862,0.1926374,0.02978768,0.0,0.0,0.0551887
1542.4,2.405999899,106.9546448,0.0415029,0.02087,1.0,0.8033517,0.1551454,0.0,0.0,0.0,0.0415029
1542.5,2.398999929,106.1578699,0.04980744,0.033041999,1.0,0.7727545,0.1774381,0.0,0.0,0.0,0.04980744
1542.6,2.394999981,105.7009129,0.05022413,0.033813,1.0,0.7554473,0.1943286,0.0,0.0,0.0,0.05022413
